# started on Tue Sep 15 13:54:17 2026

1110052563,,cycles,248810905,100.00,,
4742894251,,instructions,248810905,100.00,,
803888904,,branches,248810905,100.00,,
773652,,branch-misses,248810905,100.00,,
248.81,msec,task-clock,248810905,100.00,,
