# started on Tue Sep 15 13:48:54 2026

1091218114,,cycles,246564985,100.00,,
4717335048,,instructions,246564985,100.00,,
797570708,,branches,246564985,100.00,,
844839,,branch-misses,246564985,100.00,,
246.56,msec,task-clock,246564985,100.00,,
