# started on Tue Sep 15 13:48:43 2026

57756091,,cycles,12996855,100.00,,
115436309,,instructions,12996855,100.00,,
17694680,,branches,12996855,100.00,,
102373,,branch-misses,12996855,100.00,,
13.00,msec,task-clock,12996855,100.00,,
