# started on Tue Sep 15 13:48:49 2026

57513851,,cycles,13048595,100.00,,
115556469,,instructions,13048595,100.00,,
17714207,,branches,13048595,100.00,,
103857,,branch-misses,13048595,100.00,,
13.05,msec,task-clock,13048595,100.00,,
