# started on Tue Sep 15 13:54:16 2026

100572133,,cycles,22554191,100.00,,
215652138,,instructions,22554191,100.00,,
36869911,,branches,22554191,100.00,,
176224,,branch-misses,22554191,100.00,,
22.55,msec,task-clock,22554191,100.00,,
