# started on Tue Sep 15 13:48:43 2026

209175435,,cycles,46835612,100.00,,
683336743,,instructions,46835612,100.00,,
117860807,,branches,46835612,100.00,,
451469,,branch-misses,46835612,100.00,,
46.84,msec,task-clock,46835612,100.00,,
