# started on Sat Sep 12 07:13:46 2026

3479892097,,cycles,813156029,100.00,,
5814563148,,instructions,813156029,100.00,,
1076792886,,branches,813156029,100.00,,
2453366,,branch-misses,813156029,100.00,,
66016,,page-faults,813156029,100.00,,
67,,context-switches,813156029,100.00,,
0,,cpu-migrations,813156029,100.00,,
