path	file_bytes	eocd_off	cd_off	cd_size	entries	comment_len	zip64	fast_path	prefixed	tail_pad
test-data/iwork/numbers/formula-budget-native.numbers	101345	101323	98030	3293	43	0	0	1	0	0
test-data/iwork/keynote/media-replacement-retirement-resaved.key	807293	807271	802367	4904	59	0	0	1	0	0
test-data/iwork/keynote/media-lifecycle-audio-duplicate-native.key	752241	752219	747315	4904	59	0	0	1	0	0
test-data/iwork/keynote/chart-data-edited-native.key	495425	495403	490656	4747	57	0	0	1	0	0
test-data/iwork/keynote/slide-table-read-native.key	540001	539979	532875	7104	86	0	0	1	0	0
test-data/iwork/keynote/slide-movie-creation-focused-native.key	752411	752389	747477	4912	59	0	0	1	0	0
test-data/iwork/keynote/chart-arrangement-retirement-resaved.key	510176	510154	505407	4747	57	0	0	1	0	0
test-data/iwork/keynote/chart-caption-native-resaved.key	495846	495824	491085	4739	57	0	0	1	0	0
test-data/iwork/numbers/formula-arena-native.numbers	102550	102528	99242	3286	43	0	0	1	0	0
test-data/iwork/numbers/formula-events-native.numbers	104679	104657	101364	3293	43	0	0	1	0	0
test-data/iwork/numbers/comment-compat-native-multiroot.numbers	138691	138669	135361	3308	43	0	0	1	0	0
test-data/iwork/numbers/image-adjustments-direct-resaved.numbers	407242	407220	403611	3609	47	0	0	1	0	0
test-data/iwork/numbers/duration-native.numbers	136485	136463	133162	3301	43	0	0	1	0	0
test-data/iwork/keynote/chart-data-native.key	494919	494897	490158	4739	57	0	0	1	0	0
test-data/iwork/keynote/slide-layout-native-resaved.key	788504	788482	783497	4985	60	0	0	1	0	0
test-data/iwork/keynote/chart-titles-native-resaved.key	509703	509681	504942	4739	57	0	0	1	0	0
test-data/iwork/keynote/table-discovery.key	535255	535233	528121	7112	86	0	0	1	0	0
test-data/iwork/keynote/media-audio-position-focused-native.key	752309	752287	747375	4912	59	0	0	1	0	0
test-data/iwork/keynote/media-properties-placeholder-native.key	798695	798673	793623	5050	61	0	0	1	0	0
test-data/iwork/keynote/slide-movie-geometry-source-native.key	802551	802529	797479	5050	61	0	0	1	0	0
test-data/iwork/keynote/media-watermark-reduplicate-native.key	753033	753011	748099	4912	59	0	0	1	0	0
test-data/iwork/keynote/media-properties-audio-focused-native.key	752373	752351	747439	4912	59	0	0	1	0	0
test-data/iwork/keynote/image-adjustments-retirement-resaved.key	779927	779905	774928	4977	60	0	0	1	0	0
test-data/iwork/keynote/media-audio-comment-removal-native.key	752528	752506	747594	4912	59	0	0	1	0	0
test-data/iwork/keynote/chart-grid-authored-native.key	76323	76301	75012	1289	18	0	0	1	0	0
test-data/iwork/keynote/slide-table-merges-native.key	534674	534652	527548	7104	86	0	0	1	0	0
test-data/iwork/keynote/media-lifecycle-remove-native.key	697237	697215	692474	4741	57	0	0	1	0	0
test-data/iwork/keynote/media-comments-baseline-native.key	752189	752167	747263	4904	59	0	0	1	0	0
test-data/iwork/keynote/chart-caption-native.key	495463	495441	490694	4747	57	0	0	1	0	0
test-data/iwork/keynote/media-comments-duplicate-native.key	753240	753218	748314	4904	59	0	0	1	0	0
test-data/iwork/keynote/media-properties-file-focused-native.key	752361	752339	747427	4912	59	0	0	1	0	0
test-data/iwork/keynote/media-audio-position-ui-native.key	752330	752308	747396	4912	59	0	0	1	0	0
test-data/iwork/keynote/chart-titles-native.key	507910	507888	503149	4739	57	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-source-native.key	753541	753519	748607	4912	59	0	0	1	0	0
test-data/iwork/keynote/image-adjustments-native-resaved.key	779865	779843	774858	4985	60	0	0	1	0	0
test-data/iwork/keynote/media-lifecycle-audio-remove-native.key	559085	559063	554232	4831	58	0	0	1	0	0
test-data/iwork/keynote/image-adjustments-native.key	779871	779849	774872	4977	60	0	0	1	0	0
test-data/iwork/keynote/slide-movie-geometry-vertical-focused-native.key	799074	799052	794002	5050	61	0	0	1	0	0
test-data/iwork/keynote/media-replacement-native.key	752060	752038	747126	4912	59	0	0	1	0	0
test-data/iwork/keynote/slide-movie-creation-fresh-focused-native.key	796954	796932	791874	5058	61	0	0	1	0	0
test-data/iwork/keynote/media-audio-comment-duplicate-native.key	752860	752838	747926	4912	59	0	0	1	0	0
test-data/iwork/keynote/slide-audio-creation-focused-native.key	754418	754396	749407	4989	60	0	0	1	0	0
test-data/iwork/keynote/media-watermark-removal-native.key	752302	752280	747368	4912	59	0	0	1	0	0
test-data/iwork/keynote/slide-movie-geometry-focused-native.key	800182	800160	795110	5050	61	0	0	1	0	0
test-data/iwork/keynote/slide-movie-creation-source-native.key	755911	755889	750977	4912	59	0	0	1	0	0
test-data/iwork/keynote/chart-grid-replaced-native.key	79756	79734	78445	1289	18	0	0	1	0	0
test-data/iwork/keynote/media-comments-shared-removal-native.key	752144	752122	747218	4904	59	0	0	1	0	0
test-data/iwork/keynote/basic.key	500058	500036	495368	4668	56	0	0	1	0	0
test-data/iwork/keynote/media-comments-final-removal-native.key	743655	743633	738721	4912	59	0	0	1	0	0
test-data/iwork/keynote/media-lifecycle-duplicate-native.key	752730	752708	747804	4904	59	0	0	1	0	0
test-data/odf/native-resave/libreoffice-resaved/rhbz1870501-litchi.odg	421219	421197	420059	1138	15	0	0	1	0	0
test-data/odf/native-resave/libreoffice-resaved/font-styles-litchi.odf	3666	3644	3222	422	7	0	0	1	0	0
test-data/odf/native-resave/libreoffice-resaved/calc-two-sheets-litchi.ods	8969	8947	8411	536	9	0	0	1	0	0
test-data/odf/native-resave/libreoffice-resaved/writer-header-footer-litchi.odt	9636	9614	9055	559	9	0	0	1	0	0
test-data/odf/native-resave/libreoffice-resaved/tdf169979-litchi.odp	17198	17176	16612	564	9	0	0	1	0	0
test-data/odf/native-resave/litchi-changed/rhbz1870501-litchi.odg	401547	401525	400331	1194	15	0	0	1	0	0
test-data/odf/native-resave/litchi-changed/font-styles-litchi.odf	4992	4970	4610	360	6	0	0	1	0	0
test-data/odf/native-resave/litchi-changed/calc-two-sheets-litchi.ods	8739	8717	8243	474	8	0	0	1	0	0
test-data/odf/native-resave/litchi-changed/writer-header-footer-litchi.odt	5871	5849	5348	501	8	0	0	1	0	0
test-data/odf/native-resave/litchi-changed/tdf169979-litchi.odp	12518	12496	12002	494	8	0	0	1	0	0
test-data/odf/native-resave/source/font-styles.odf	6311	6289	5278	1011	15	0	0	1	0	0
test-data/odf/native-resave/source/rhbz1870501.odg	403275	403253	400414	2839	29	0	0	1	0	0
test-data/poi/test-data/document/heading123.docx	74810	74788	74014	774	12	0	0	1	0	0
test-data/poi/test-data/document/testComment.docx	65298	65276	64157	1119	17	0	0	1	0	0
test-data/poi/test-data/document/Bug54849.docx	27566	27544	25779	1765	26	0	0	1	0	0
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	12978	12956	12115	841	12	0	0	1	0	0
test-data/poi/test-data/document/saut_page.docx	2959626	2959604	2957606	1998	30	0	0	1	0	0
test-data/poi/test-data/document/Numbering.docx	13808	13786	13017	769	12	0	0	1	0	0
test-data/poi/test-data/document/61745.docx	37030	37008	35549	1459	21	0	0	1	0	0
test-data/poi/test-data/document/NumberingWOverrides.docx	15190	15168	14399	769	12	0	0	1	0	0
test-data/poi/test-data/document/ComplexNumberedLists.docx	14458	14436	13595	841	13	0	0	1	0	0
test-data/poi/test-data/document/EmbeddedDocument.docx	13268	13246	12367	879	13	0	0	1	0	0
test-data/odfpy/tests/examples/simpletable.odt	7055	7033	6027	1006	15	0	0	1	0	0
test-data/libreoffice-core/xmlsecurity/doc/OpenDocumentSignatures-Workflow.odg	32729	32707	31640	1067	16	0	0	1	0	0
test-data/iwork/synthetic/numbers/custom-focused.numbers	2246	2224	1648	576	9	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/unrooted-unique-native-create-reply.key	753794	753772	748860	4912	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/foreign-reply-remove.key	753346	753324	748420	4904	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/foreign-reply-set.key	753647	753625	748721	4904	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/shared-foreign-reply-clear.key	753579	753557	748653	4904	59	0	0	1	0	0
test-data/odfdo/tests/samples/forms.odt	19727	19705	19078	627	10	0	0	1	0	0
test-data/odfdo/tests/samples/simple_table_named_range.ods	9484	9462	8326	1136	17	0	0	1	0	0
test-data/odfdo/tests/samples/variable.odt	10236	10214	9078	1136	17	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/foreign-root-clear.key	753256	753234	748330	4904	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/foreign-drawable-root-and-reply.key	753709	753687	748783	4904	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/foreign-reply-add.key	753749	753727	748823	4904	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/shared-foreign-root-set.key	753451	753429	748525	4904	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/foreign-drawable-root-create.key	753606	753584	748680	4904	59	0	0	1	0	0
test-data/iwork/keynote/drawable-comments-cross-component-native/foreign-root-set.key	753372	753350	748446	4904	59	0	0	1	0	0
test-data/poi/test-data/slideshow/placeholder-layout-color.pptx	346876	346854	344841	2013	28	0	0	1	0	0
test-data/poi/test-data/slideshow/45545_Comment.pptx	308394	308372	300619	7753	100	0	0	1	0	0
test-data/poi/test-data/slideshow/EmbeddedVideo.pptx	201418	201396	198371	3025	39	0	0	1	0	0
test-data/poi/test-data/slideshow/bug65551.pptx	34383	34361	31627	2734	38	0	0	1	0	0
test-data/poi/test-data/slideshow/bug62513.pptx	384775	384752	375275	9477	123	0	0	0	0	0
test-data/poi/test-data/slideshow/prProps.pptx	30976	30954	29047	1907	26	0	0	1	0	0
test-data/poi/test-data/slideshow/EmbeddedAudio.pptx	90047	90025	87000	3025	39	0	0	1	0	0
test-data/poi/test-data/slideshow/ArtisticEffectSample.pptx	972788	972766	968383	4383	58	0	0	1	0	0
test-data/poi/test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx	8171	8149	7509	640	10	0	0	1	0	0
test-data/poi/test-data/spreadsheet/Excel_file_with_trash_item.xlsx	47318	47296	45730	1566	23	0	0	1	0	0
test-data/poi/test-data/spreadsheet/TestShiftRowSharedFormula.xlsx	8527	8505	7803	702	11	0	0	1	0	0
test-data/poi/test-data/spreadsheet/66365.xlsx	4753	4731	4065	666	10	0	0	1	0	0
test-data/poi/test-data/spreadsheet/shared_formulas.xlsx	10137	10115	9247	868	13	0	0	1	0	0
test-data/poi/test-data/spreadsheet/testVarious.xlsb	22715	22693	21124	1569	23	0	0	1	0	0
test-data/poi/test-data/spreadsheet/no_drawing_patriarch.xlsx	672414	672392	671520	872	13	0	0	1	0	0
test-data/poi/test-data/spreadsheet/61060-conditional-number-formatting.xlsx	8224	8202	7628	574	9	0	0	1	0	0
test-data/poi/test-data/spreadsheet/ConditionalFormattingSamples.xlsx	654688	654666	644942	9724	132	0	0	1	0	0
test-data/poi/test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx	9196	9174	8368	806	12	0	0	1	0	0
test-data/poi/test-data/spreadsheet/48962.xlsx	50260	50238	49529	709	11	0	0	1	0	0
test-data/poi/test-data/spreadsheet/DataValidations-49244.xlsx	10705	10683	9877	806	12	0	0	1	0	0
test-data/poi/test-data/spreadsheet/WithEmbeded.xlsx	23668	23646	22234	1412	20	0	0	1	0	0
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	116554	116532	112829	3703	52	0	0	1	0	0
test-data/poi/test-data/spreadsheet/DataValidationEvaluations.xlsx	13679	13657	12588	1069	16	0	0	1	0	0
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	30333	30311	26942	3369	44	0	0	1	0	0
test-data/poi/test-data/spreadsheet/49609.xlsx	105424	105402	104882	520	8	0	0	1	0	0
test-data/poi/test-data/spreadsheet/xxe_in_schema.xlsx	9801	9779	7782	1997	23	0	0	1	0	0
test-data/poi/test-data/spreadsheet/headerFooterTest.xlsx	27484	27462	26753	709	11	0	0	1	0	0
test-data/poi/test-data/spreadsheet/testSharedFormulasSetBlank.xlsx	8889	8867	8091	776	12	0	0	1	0	0
test-data/poi/test-data/spreadsheet/45540_classic_Header.xlsx	40213	40191	37473	2718	37	0	0	1	0	0
test-data/poi/test-data/spreadsheet/DataValidationListTooLong.xlsx	3286	3264	2665	599	9	0	0	1	0	0
test-data/poi/test-data/spreadsheet/customIndexedColors.xlsx	19534	19512	18230	1282	19	0	0	1	0	0
test-data/poi/test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx	12428	12406	11704	702	11	0	0	1	0	0
test-data/poi/test-data/spreadsheet/AmpersandHeader.xlsx	9480	9458	8578	880	13	0	0	1	0	0
test-data/poi/test-data/spreadsheet/style-alternate-content.xlsx	10103	10081	9351	730	10	0	0	1	0	0
test-data/poi/test-data/spreadsheet/StructuredRefs-lots-with-lookups.xlsx	325446	325424	322689	2735	38	0	0	1	0	0
test-data/poi/test-data/spreadsheet/47889.xlsx	3555	3533	3009	524	8	0	0	1	0	0
test-data/poi/test-data/spreadsheet/sample.xlsx	12348	12326	10986	1340	19	0	0	1	0	0
test-data/poi/test-data/spreadsheet/bug64512_embed.xlsx	49746	49724	48544	1180	17	0	0	1	0	0
test-data/poi/test-data/spreadsheet/link-external-workbook-b.xlsx	4080	4058	3312	746	11	0	0	1	0	0
test-data/poi/test-data/spreadsheet/FormatKM.xlsx	11590	11568	10560	1008	15	0	0	1	0	0
test-data/poi/test-data/spreadsheet/chart_sheet.xlsx	10795	10773	9623	1150	17	0	0	1	0	0
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	57465	57443	53277	4166	60	0	0	1	0	0
test-data/poi/test-data/spreadsheet/CustomXMLMappings.xlsx	9906	9884	8886	998	15	0	0	1	0	0
test-data/poi/test-data/spreadsheet/62834.xlsx	9629	9607	8739	868	13	0	0	1	0	0
test-data/poi/test-data/spreadsheet/60289.xlsx	8570	8548	7906	642	10	0	0	1	0	0
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	57471	57449	53283	4166	60	0	0	1	0	0
test-data/poi/test-data/spreadsheet/WithTextBox.xlsb	10076	10054	8799	1255	18	0	0	1	0	0
test-data/poi/test-data/spreadsheet/62815.xlsb	10665	10643	9850	793	12	0	0	1	0	0
test-data/poi/test-data/spreadsheet/xlookup.xlsx	12031	12009	11106	903	14	0	0	1	0	0
test-data/poi/test-data/spreadsheet/ExcelPivotTableSample.xlsx	19460	19438	17433	2005	27	0	0	1	0	0
test-data/poi/test-data/spreadsheet/58106.xlsx	9111	9089	8313	776	12	0	0	1	0	0
test-data/poi/test-data/spreadsheet/56169.xlsx	10345	10323	9327	996	15	0	0	1	0	0
test-data/poi/test-data/spreadsheet/54071.xlsx	9150	9128	8322	806	12	0	0	1	0	0
test-data/poi/test-data/spreadsheet/workbookProtection_workbook_revision_protected.xlsx	12468	12446	11265	1181	17	0	0	1	0	0
test-data/poi/test-data/spreadsheet/right-to-left.xlsx	14478	14456	13075	1381	20	0	0	1	0	0
test-data/poi/test-data/integration/test_recursive_embedded.docx	27082	27060	25713	1347	21	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	9801	9779	9074	705	11	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_DerivedPartNameFAIL.docx	24759	24737	23890	847	13	0	0	1	0	0
test-data/poi/test-data/openxml4j/50154.xlsx	13583	13561	12093	1468	21	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_UnauthorizedXMLLangAttributeFAIL.docx	9814	9792	9087	705	11	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx	11483	11461	9103	2358	26	0	0	1	0	0
test-data/poi/test-data/xmldsign/ms-office-2010-signed.xlsx	12180	12158	11154	1004	15	0	0	1	0	0
test-data/poi/test-data/xmldsign/hello-world-signed.pptx	36107	36085	32968	3117	40	0	0	1	0	0
test-data/poi/test-data/xmldsign/hello-world-signed-twice.docx	16099	16077	15079	998	15	0	0	1	0	0
test-data/poi/test-data/xmldsign/hello-world-signed.docx	13244	13222	12293	929	14	0	0	1	0	0
test-data/poi/test-data/xmldsign/ms-office-2010-signed.pptx	38874	38852	35735	3117	40	0	0	1	0	0
test-data/poi/test-data/xmldsign/hello-world-signed.xlsx	13072	13050	11978	1072	16	0	0	1	0	0
test-data/poi/test-data/xmldsign/ms-office-2010-signed.docx	16142	16120	15119	1001	15	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_SUCCESS.docx	10058	10036	9331	705	11	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_OnlyOneCorePropertiesPartFAIL.docx	24250	24228	23324	904	14	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	9786	9764	9059	705	11	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	9788	9766	9061	705	11	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	13159	13137	11604	1533	18	0	0	1	0	0
test-data/poi/test-data/openxml4j/PackageRelsHasEntities.ooxml	11016	10994	9333	1661	17	0	0	1	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx	9787	9765	9060	705	11	0	0	1	0	0
test-data/poi/test-data/openxml4j/CorePropertiesHasEntities.ooxml	11016	10994	9333	1661	17	0	0	1	0	0
test-data/libreoffice-core/extras/source/database/biblio.odb	2892	2870	2411	459	8	0	0	1	0	0
test-data/iwork/directory/numbers/basic.numbers/Index.zip	78105	78083	75180	2903	37	0	0	1	0	0
test-data/libreoffice-core/desktop/qa/data/3page.odg	11175	11153	10086	1067	16	0	0	1	0	0
test-data/libreoffice-core/desktop/qa/data/BlankDrawDocument.odg	8183	8161	7094	1067	16	0	0	1	0	0
test-data/iwork/directory/pages/basic.pages/Index.zip	71005	70983	70468	515	7	0	0	1	0	0
test-data/iwork/directory/keynote/basic.key/Index.zip	123322	123300	121423	1877	25	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/BoldonseFontEmbedded.pptx	67477	67455	64562	2893	37	0	0	1	0	0
test-data/libreoffice-core/svx/qa/unit/data/FontWork.odg	10515	10493	9426	1067	16	0	0	1	0	0
test-data/libreoffice-core/filter/qa/unit/data/semi-transparent-fill.odg	10597	10575	9508	1067	16	0	0	1	0	0
test-data/libreoffice-core/oox/qa/unit/data/chart-data-label-char-color.docx	26014	25992	24853	1139	17	0	0	1	0	0
test-data/libreoffice-core/oox/qa/unit/data/shape-text-alignment.pptx	30844	30822	27761	3061	39	0	0	1	0	0
test-data/libreoffice-core/oox/qa/unit/data/tdf131082.pptx	25881	25859	24197	1662	23	0	0	1	0	0
test-data/libreoffice-core/oox/qa/unit/data/import-mce.pptx	33763	33741	30782	2959	38	0	0	1	0	0
test-data/libreoffice-core/reportdesign/qa/unit/data/roundTrip.odb	22048	22026	19940	2086	31	0	0	1	0	0
test-data/libreoffice-core/dbaccess/qa/unit/data/tdf132924.odb	3148	3126	2655	471	8	0	0	1	0	0
test-data/libreoffice-core/sc/qa/extras/testdocuments/ScDatabaseRangeObj.ods	8652	8630	7552	1078	16	0	0	1	0	0
test-data/libreoffice-core/xmloff/qa/unit/data/tdf156707_text_form_control_borders.odt	14711	14689	13564	1125	17	0	0	1	0	0
test-data/libreoffice-core/xmloff/qa/unit/data/tdf167358_label_form_control_borders.odt	14503	14481	13945	536	9	0	0	1	0	0
test-data/libreoffice-core/sc/qa/extras/testdocuments/RecordChangesProtected.ods	14217	14195	13059	1136	17	0	0	1	0	0
test-data/libreoffice-core/starmath/qa/extras/data/tdf151842.odf	6073	6051	5040	1011	15	0	0	1	0	0
test-data/libreoffice-core/xmlsecurity/qa/unit/signing/data/odb_signed_macros.odb	8823	8801	7928	873	14	0	0	1	0	0
test-data/libreoffice-core/xmlsecurity/qa/unit/signing/data/signed_with_x509certificate_chain.odt	13585	13563	12337	1226	18	0	0	1	0	0
test-data/libreoffice-core/xmlsecurity/qa/unit/signing/data/macro.odt	11023	11001	9665	1336	20	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/pptx/slide-sections.pptx	138108	138086	130920	7166	74	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/pptx/tdf89064.pptx	24629	24607	21264	3343	42	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/pptx/tdf103477.pptx	64312	64290	60003	4287	58	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	108164	108142	100072	8070	103	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/pptx/tdf114821.pptx	50235	50213	46883	3330	43	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/pptx/ole.pptx	41588	41566	38359	3207	41	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/odp/ole_icon.odp	18926	18904	17499	1405	21	0	0	1	0	0
test-data/libreoffice-core/sd/qa/unit/data/odg/FitToFrameText.odg	11847	11825	10758	1067	16	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/ods/external_hyperlink.ods	9928	9906	8781	1125	17	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/ods/formats.ods	18545	18523	17387	1136	17	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/ods/change-tracking.ods	9782	9760	8635	1125	17	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx	10111	10089	9221	868	13	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx	7015	6993	6419	574	9	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/Spill.xlsx	9964	9942	8946	996	15	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/dataValidity.xlsx	11268	11246	10300	946	14	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf97598_scenarios.xlsx	8400	8378	7598	780	12	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/NamedSheetViews.xlsx	9494	9472	8532	940	14	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf136721_letter_sized_paper.xlsx	15723	15701	14827	874	13	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/freezePaneStartCell.xlsx	7730	7708	6269	1439	17	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/external-refs.xlsx	9172	9150	8203	947	14	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx	18756	18734	18024	710	11	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/page_scale.xlsx	4243	4221	3688	533	8	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/invalid_ext_data_validation.xlsx	16883	16861	15747	1114	16	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf134455.xlsx	5288	5266	4691	575	9	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx	8408	8386	7602	784	12	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsb/tdf108017_calcProtection.xlsb	10911	10889	9637	1252	18	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf143068_top10filter.xlsx	9415	9393	8587	806	12	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx	20005	19983	17756	2227	32	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/totalsRowShown.xlsx	11360	11338	10487	851	13	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/uiwriter/data/autotext-multiple.dotx	18470	18448	17298	1150	17	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf167689_xmlMaps_and_xmlColumnPr.xlsx	6042	6020	5154	866	13	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf134459_HeaderFooterColor.xlsx	9421	9399	8659	740	11	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/enhanced-protection.xlsx	8483	8461	7821	640	10	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/enhancedProtectionRangeShorthand.xlsx	5479	5457	4817	640	10	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/dateAutofilter.xlsx	8435	8413	7773	640	10	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/queryTableExport.xlsx	8580	8558	6640	1918	22	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf66377.xlsx	17056	17034	15421	1613	24	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	29373	29351	27795	1556	23	0	0	1	0	0
test-data/libreoffice-core/sw/qa/uibase/shells/data/ole-save-preview-update.odt	16006	15984	14389	1595	24	0	0	1	0	0
test-data/libreoffice-core/sw/qa/core/header_footer/data/first-header-footer.odt	9644	9622	8380	1242	18	0	0	1	0	0
test-data/libreoffice-core/chart2/qa/extras/data/xlsx/boxWhisker.xlsx	13397	13375	12289	1086	16	0	0	1	0	0
test-data/libreoffice-core/chart2/qa/extras/data/xlsx/tdf143127.xlsx	18486	18464	16970	1494	22	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/odfexport/data/Formcontrol needs high z-index.odt	25828	25806	24582	1224	18	0	0	1	0	0
test-data/libreoffice-core/sw/qa/core/objectpositioning/data/do-not-capture-draw-objs-on-page-draw-wrap-none.docx	21260	21238	19922	1316	19	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/odfexport/data/tdf121119.odm	8602	8580	7525	1055	16	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/NumberedList.docx	55519	55497	54182	1315	20	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/mailmerge.docx	17580	17558	16212	1346	21	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/lvlPicBulletId.docx	32450	32428	30597	1831	28	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/strict.docx	25636	25614	24011	1603	24	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/testGlossary.docx	25741	25719	24078	1641	24	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/tdf124384.docx	37437	37415	34402	3013	34	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/decimal-numbering-no-leveltext.docx	13517	13495	12630	865	13	0	0	1	0	0
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/listWithLgl.docx	3009	2987	2387	600	6	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/activex_checkbox.xlsx	12433	12411	11246	1165	17	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/textLengthDataValidity.xlsx	9244	9222	8482	740	11	0	0	1	0	0
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	8367	8345	7705	640	10	0	0	1	0	0
