# started on Sun Sep  6 05:28:43 2026

16223390023,,cycles,3645357580,100.00,,
60094311825,,instructions,3645357580,100.00,,
12252380696,,branches,3645357580,100.00,,
21264087,,branch-misses,3645357580,100.00,,
0,,L1-dcache-load-misses,3645357580,100.00,,
