# started on Wed Sep 16 01:50:52 2026

1471122957,,cycles,330533613,100.00,,
4037588160,,instructions,330533613,100.00,,
878384495,,branches,330533613,100.00,,
10825005,,branch-misses,330533613,100.00,,
330.53,msec,task-clock,330533613,100.00,,
