# started on Wed Sep 16 01:50:45 2026

4746246106,,cycles,1063068961,100.00,,
13503516967,,instructions,1063068961,100.00,,
3030408007,,branches,1063068961,100.00,,
36177809,,branch-misses,1063068961,100.00,,
1063.07,msec,task-clock,1063068961,100.00,,
