# started on Wed Sep 16 01:50:59 2026

1249493010,,cycles,281609232,100.00,,
3485748432,,instructions,281609232,100.00,,
762826843,,branches,281609232,100.00,,
13539355,,branch-misses,281609232,100.00,,
281.61,msec,task-clock,281609232,100.00,,
