# started on Tue Sep 15 13:54:19 2026

121131170,,cycles,27436409,100.00,,
260100622,,instructions,27436409,100.00,,
44817103,,branches,27436409,100.00,,
250568,,branch-misses,27436409,100.00,,
27.44,msec,task-clock,27436409,100.00,,
