# started on Tue Sep 15 13:54:20 2026

223544861,,cycles,50320741,100.00,,
715998221,,instructions,50320741,100.00,,
125440409,,branches,50320741,100.00,,
478843,,branch-misses,50320741,100.00,,
50.32,msec,task-clock,50320741,100.00,,
