# started on Mon Sep  7 20:29:11 2026

84856505155;;cycles:u;19438164772;100.00;;
307742221394;;instructions:u;19438164772;100.00;;
70608069981;;branches:u;19438164772;100.00;;
78260516;;branch-misses:u;19438164772;100.00;;
77475046;;cache-misses:u;19438164772;100.00;;
561005;;page-faults;19438164772;100.00;;
