/home/zhuhe/code/litchi/test-data/libreoffice-core/embeddedobj/qa/cppunit/data/insert-file-config.doc	bytes=22016	identity_src=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce	identity_tgt=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce	identity_noop=true	identity_out=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce report_src=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce report_tgt=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce	stream=WordDocument stream_len=4096	noop_src=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce noop_tgt=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce noop_spans=0 noop_out=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce	eff_src=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce eff_tgt=2e9d40b608678050b6a3f5f3c063f7590e0a17c474a75bb31fd6572b44530331 eff_spans=1 eff_out=2e9d40b608678050b6a3f5f3c063f7590e0a17c474a75bb31fd6572b44530331	doc_snapshot=ERR Refused(Drawing)	ppt_snapshot=3ab592dd112ea66d736f0658b2e6ebdef74aa827fea07cfa2da45cdd73cb64ce
/home/zhuhe/code/litchi/test-data/libreoffice-core/sw/qa/core/data/ww8/fail/redline-1.doc	bytes=8319	cfb=ERR InvalidFormat("Invalid byte order")	doc_snapshot=ERR Ole(InvalidFormat("Invalid byte order"))	ppt_snapshot=ERR Source(Ole(InvalidFormat("Invalid byte order")))
/home/zhuhe/code/litchi/test-data/libreoffice-core/sw/qa/core/doc/data/bookmark-delete-redline.doc	bytes=66048	identity_src=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd	identity_tgt=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd	identity_noop=true	identity_out=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd report_src=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd report_tgt=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd	stream=1Table stream_len=23283	noop_src=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd noop_tgt=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd noop_spans=0 noop_out=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd	eff_src=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd eff_tgt=394bf073d059f8382e34b3bc22d0a50df0fbae745bec3f2116ab118e229a93eb eff_spans=1 eff_out=394bf073d059f8382e34b3bc22d0a50df0fbae745bec3f2116ab118e229a93eb	doc_snapshot=ERR Refused(Drawing)	ppt_snapshot=f8c19b5712e12244af5e243ab6b996af6bc32193dad208948a155c4a4d5bb3dd
/home/zhuhe/code/litchi/test-data/libreoffice-core/sw/qa/extras/ww8import/data/changes-in-footnote.doc	bytes=13312	identity_src=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1	identity_tgt=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1	identity_noop=true	identity_out=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1 report_src=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1 report_tgt=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1	stream=CompObj stream_len=106	noop_src=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1 noop_tgt=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1 noop_spans=0 noop_out=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1	eff_src=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1 eff_tgt=07a45a14befe4cbb3f82498fbfe0e9d40c331f4303e58d4f368d4ec1ded4a810 eff_spans=1 eff_out=07a45a14befe4cbb3f82498fbfe0e9d40c331f4303e58d4f368d4ec1ded4a810	doc_snapshot=ERR Refused(Revision)	ppt_snapshot=96acd04bd4a8c196e8d18df0f7b15aadd40c3c7a67b60828f95203877eb848c1
/home/zhuhe/code/litchi/test-data/office-interop/libreoffice-resaved/45543-transition-litchi.ppt	bytes=842240	identity_src=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80	identity_tgt=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80	identity_noop=true	identity_out=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80 report_src=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80 report_tgt=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80	stream=CompObj stream_len=57	noop_src=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80 noop_tgt=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80 noop_spans=0 noop_out=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80	eff_src=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80 eff_tgt=3b06c95c2676c9dad1e0ea04fd562457bd54535b41c29a719c03ca700fd89987 eff_spans=1 eff_out=3b06c95c2676c9dad1e0ea04fd562457bd54535b41c29a719c03ca700fd89987	doc_snapshot=ERR Refused(AmbiguousTopology)	ppt_snapshot=5ffe19b9e60886a6d2950ccb5ae3fb1bd4ca278f0bafd40b5127575dc93e8d80
/home/zhuhe/code/litchi/test-data/office-interop/libreoffice-resaved/noheadfoot-litchi.doc	bytes=10240	identity_src=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35	identity_tgt=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35	identity_noop=true	identity_out=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35 report_src=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35 report_tgt=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35	stream=CompObj stream_len=106	noop_src=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35 noop_tgt=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35 noop_spans=0 noop_out=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35	eff_src=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35 eff_tgt=7f65716bbc18d28db662cc867ed1c97cf6b7e7159e7aef3aba67aa0d4f9f5a5d eff_spans=1 eff_out=7f65716bbc18d28db662cc867ed1c97cf6b7e7159e7aef3aba67aa0d4f9f5a5d	doc_snapshot=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35	ppt_snapshot=02f6b96ed94e027e652df5d9e527ecee825c958db8ddf9bd398ecb7b0870aa35
/home/zhuhe/code/litchi/test-data/office-interop/litchi-changed/45543-transition-litchi.ppt	bytes=397312	identity_src=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1	identity_tgt=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1	identity_noop=true	identity_out=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1 report_src=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1 report_tgt=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1	stream=Pictures stream_len=38115	noop_src=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1 noop_tgt=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1 noop_spans=0 noop_out=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1	eff_src=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1 eff_tgt=832485706010fdbbd79e594220ad559140a86d7001aac1099e5724ce29eacd3d eff_spans=1 eff_out=832485706010fdbbd79e594220ad559140a86d7001aac1099e5724ce29eacd3d	doc_snapshot=ERR Refused(AmbiguousTopology)	ppt_snapshot=88df2a6cd4bed72ee3f4f0bd224f8246b6388ab860cdf8628ab2057e6a9875b1
/home/zhuhe/code/litchi/test-data/office-interop/litchi-changed/noheadfoot-litchi.doc	bytes=27648	identity_src=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e	identity_tgt=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e	identity_noop=true	identity_out=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e report_src=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e report_tgt=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e	stream=Data stream_len=4096	noop_src=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e noop_tgt=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e noop_spans=0 noop_out=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e	eff_src=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e eff_tgt=1373e5afb48f7eeb539aab492c8404625b1dcaf8e58f6f438daff74770d612f9 eff_spans=1 eff_out=1373e5afb48f7eeb539aab492c8404625b1dcaf8e58f6f438daff74770d612f9	doc_snapshot=ERR Refused(Drawing)	ppt_snapshot=152da496f5b376a0d0430bfbc87658a9d1f2f0afc25c592238ec52800347249e
/home/zhuhe/code/litchi/test-data/ole/doc/3endnotes.doc	bytes=35328	identity_src=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396	identity_tgt=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396	identity_noop=true	identity_out=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396 report_src=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396 report_tgt=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396	stream=WordDocument stream_len=12852	noop_src=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396 noop_tgt=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396 noop_spans=0 noop_out=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396	eff_src=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396 eff_tgt=ec151494bed38f6f3fa2d882fd1fde78d65bf7f9e3dda8bbf8a31245152834ec eff_spans=1 eff_out=ec151494bed38f6f3fa2d882fd1fde78d65bf7f9e3dda8bbf8a31245152834ec	doc_snapshot=ERR Refused(Drawing)	ppt_snapshot=5317a69f37ce29dbd4fd6e8556c7566249bb8ad0a7dc17a27f8e96bd9f87a396
/home/zhuhe/code/litchi/test-data/ole/doc/DiffFirstPageHeadFoot.doc	bytes=27648	identity_src=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0	identity_tgt=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0	identity_noop=true	identity_out=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0 report_src=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0 report_tgt=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0	stream=Data stream_len=4096	noop_src=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0 noop_tgt=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0 noop_spans=0 noop_out=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0	eff_src=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0 eff_tgt=48a150c5540b94bbcb8f0ab9a2d75037b1f8057c5ce2d99b3c28365f7cbdfee5 eff_spans=1 eff_out=48a150c5540b94bbcb8f0ab9a2d75037b1f8057c5ce2d99b3c28365f7cbdfee5	doc_snapshot=ERR Refused(Drawing)	ppt_snapshot=674285298712213a7e0141182a2efc9d7f3ad6ebf4f5520b8405774ec3e5def0
