# started on Tue Sep 15 12:52:24 2026

181604471,,cycles,40562034,100.00,,
615558853,,instructions,40562034,100.00,,
115287706,,branches,40562034,100.00,,
268225,,branch-misses,40562034,100.00,,
40.56,msec,task-clock,40562034,100.00,,
