# started on Tue Sep 15 12:52:25 2026

1050935286,,cycles,234187710,100.00,,
4536270602,,instructions,234187710,100.00,,
788075089,,branches,234187710,100.00,,
813754,,branch-misses,234187710,100.00,,
234.19,msec,task-clock,234187710,100.00,,
