1645268423,,cycles,0.88%,363490380,100.00,,
6658358806,,instructions,0.42%,363490380,100.00,,
1408506958,,branches,0.34%,363490380,100.00,,
4586718,,branch-misses,0.65%,363490380,100.00,,
