1584716208,,cycles,1.24%,350626115,100.00,,
6525431373,,instructions,0.57%,350626115,100.00,,
1385849107,,branches,0.46%,350626115,100.00,,
4527475,,branch-misses,1.05%,350626115,100.00,,
