# started on Wed Aug 12 02:00:37 2026

16120563199,,cycles,3254896968,100.00,,
32499481414,,instructions,3254896968,100.00,2.02,insn per cycle
4867924127,,branches,3254896968,100.00,,
19618828,,branch-misses,3254896968,100.00,0.40,of all branches
92520680,,cache-misses,3254896968,100.00,,
