# started on Wed Aug 12 02:00:40 2026

42914423147,,cycles,8713037817,100.00,,
104926671362,,instructions,8713037817,100.00,2.45,insn per cycle
17994043385,,branches,8713037817,100.00,,
330767771,,branch-misses,8713037817,100.00,1.84,of all branches
106202779,,cache-misses,8713037817,100.00,,
