6303.81,msec,task-clock,6303806925,100.00,1.002,CPUs utilized
30983506349,,cycles,6303806925,100.00,4.915,GHz
125815787592,,instructions,6303806925,100.00,4.06,insn per cycle
25473924280,,branches,6303806925,100.00,4.041,G/sec
36760474,,branch-misses,6303806925,100.00,0.14,of all branches
698948047,,cache-references,6303806925,100.00,110.877,M/sec
57836456,,cache-misses,6303806925,100.00,8.27,of all cache refs
9849,,page-faults,6303806925,100.00,1.562,K/sec
68,,context-switches,6303806925,100.00,10.787,/sec
0,,cpu-migrations,6303806925,100.00,0.000,/sec
