# started on Wed Aug 12 01:26:16 2026

4012188483,,cycles,850658644,100.00,,
21577820257,,instructions,850658644,100.00,5.38,insn per cycle
5974033964,,branches,850658644,100.00,,
8134704,,branch-misses,850658644,100.00,0.14,of all branches
126640898,,cache-references,850658644,100.00,,
5526731,,cache-misses,850658644,100.00,4.36,of all cache refs
