# started on Mon Aug 17 14:52:49 2026

24442267018,,cycles,4991133534,100.00,,
73003143342,,instructions,4991133534,100.00,2.99,insn per cycle
14984899556,,branches,4991133534,100.00,,
20617243,,branch-misses,4991133534,100.00,0.14,of all branches
10791749,,cache-misses,4991133534,100.00,,
82088,,page-faults,4991133534,100.00,,
