# started on Tue Aug 11 04:00:05 2026

635.90,msec,task-clock,635900145,100.00,1.057,CPUs utilized
27,,context-switches,635900145,100.00,42.459,/sec
0,,cpu-migrations,635900145,100.00,0.000,/sec
22800,,page-faults,635900145,100.00,35.855,K/sec
2963233853,,cycles,635900145,100.00,4.660,GHz
9594860745,,instructions,635900145,100.00,3.24,insn per cycle
1224976181,,branches,635900145,100.00,1.926,G/sec
1112671,,branch-misses,635900145,100.00,0.09,of all branches
1088732486,,cache-references,635900145,100.00,1.712,G/sec
25839976,,cache-misses,635900145,100.00,2.37,of all cache refs
