# started on Sun Aug 16 18:07:34 2026

18777.62,msec,task-clock,18777618356,100.00,0.998,CPUs utilized
92408848711,,cycles,18777618356,100.00,4.921,GHz
213914967549,,instructions,18777618356,100.00,2.31,insn per cycle
34440517418,,branches,18777618356,100.00,1.834,G/sec
795411803,,branch-misses,18777618356,100.00,2.31,of all branches
6489551294,,cache-references,18777618356,100.00,345.600,M/sec
130555845,,cache-misses,18777618356,100.00,2.01,of all cache refs
385318,,page-faults,18777618356,100.00,20.520,K/sec
174,,context-switches,18777618356,100.00,9.266,/sec
1,,cpu-migrations,18777618356,100.00,0.053,/sec
