# started on Sun Aug 16 18:06:54 2026

32599.56,msec,task-clock,32599555148,100.00,0.999,CPUs utilized
160943078880,,cycles,32599555148,100.00,4.937,GHz
401233813219,,instructions,32599555148,100.00,2.49,insn per cycle
68439513231,,branches,32599555148,100.00,2.099,G/sec
1607649326,,branch-misses,32599555148,100.00,2.35,of all branches
10872244496,,cache-references,32599555148,100.00,333.509,M/sec
143134047,,cache-misses,32599555148,100.00,1.32,of all cache refs
495185,,page-faults,32599555148,100.00,15.190,K/sec
229,,context-switches,32599555148,100.00,7.025,/sec
1,,cpu-migrations,32599555148,100.00,0.031,/sec
