# started on Wed Aug 12 02:01:10 2026

16397732840,,cycles,3346462904,100.00,,
32500681942,,instructions,3346462904,100.00,1.98,insn per cycle
4868115159,,branches,3346462904,100.00,,
19595355,,branch-misses,3346462904,100.00,0.40,of all branches
94494104,,cache-misses,3346462904,100.00,,
