# started on Wed Aug 12 08:04:57 2026

1621.35,msec,task-clock,1621349773,100.00,0.996,CPUs utilized
32,,context-switches,1621349773,100.00,19.737,/sec
1,,cpu-migrations,1621349773,100.00,0.617,/sec
255788,,page-faults,1621349773,100.00,157.762,K/sec
7965715262,,cycles,1621349773,100.00,4.913,GHz
17387699755,,instructions,1621349773,100.00,2.18,insn per cycle
2651708483,,branches,1621349773,100.00,1.635,G/sec
15773209,,branch-misses,1621349773,100.00,0.59,of all branches
555569840,,cache-references,1621349773,100.00,342.659,M/sec
34491291,,cache-misses,1621349773,100.00,6.21,of all cache refs
