# started on Wed Aug 12 02:00:33 2026

15866053972,,cycles,3233346195,100.00,,
32477164544,,instructions,3233346195,100.00,2.05,insn per cycle
4864008909,,branches,3233346195,100.00,,
19436955,,branch-misses,3233346195,100.00,0.40,of all branches
86744653,,cache-misses,3233346195,100.00,,
