# started on Wed Aug 12 01:26:20 2026

3456776804,,cycles,700067904,100.00,,
15938355396,,instructions,700067904,100.00,4.61,insn per cycle
3614229284,,branches,700067904,100.00,,
4261501,,branch-misses,700067904,100.00,0.12,of all branches
120078371,,cache-references,700067904,100.00,,
5519296,,cache-misses,700067904,100.00,4.60,of all cache refs
