# started on Wed Aug 12 02:45:22 2026

14201352364,,cycles,2938321887,100.00,,
57529461177,,instructions,2938321887,100.00,4.05,insn per cycle
11956336131,,branches,2938321887,100.00,,
8856739,,branch-misses,2938321887,100.00,0.07,of all branches
16519155,,cache-misses,2938321887,100.00,,
