# started on Wed Aug 12 02:00:53 2026

42215514400,,cycles,8620430914,100.00,,
104944773560,,instructions,8620430914,100.00,2.49,insn per cycle
17997104503,,branches,8620430914,100.00,,
330888660,,branch-misses,8620430914,100.00,1.84,of all branches
108563234,,cache-misses,8620430914,100.00,,
