# started on Wed Aug 12 02:45:25 2026

15691982517,,cycles,3236851848,100.00,,
64307562559,,instructions,3236851848,100.00,4.10,insn per cycle
13214372505,,branches,3236851848,100.00,,
10624896,,branch-misses,3236851848,100.00,0.08,of all branches
18873682,,cache-misses,3236851848,100.00,,
