# started on Wed Aug 12 17:19:35 2026

1352.50,msec,task-clock,0.99%,1369039453,100.00,0.996,CPUs utilized
6513813736,,cycles,0.28%,1369039453,100.00,4.816,GHz
13443317123,,instructions,0.17%,1369039453,100.00,2.06,insn per cycle
1885313308,,branches,0.21%,1369039453,100.00,1.394,G/sec
26821218,,branch-misses,0.13%,1369039453,100.00,1.42,of all branches
474355584,,cache-references,0.25%,1369039453,100.00,350.725,M/sec
20092236,,cache-misses,1.71%,1369039453,100.00,4.24,of all cache refs
