# started on Mon Aug 17 13:38:55 2026

25305419408,,cycles,5124862855,100.00,,
77763870843,,instructions,5124862855,100.00,3.07,insn per cycle
16746827555,,branches,5124862855,100.00,,
40314832,,branch-misses,5124862855,100.00,0.24,of all branches
7889317,,cache-misses,5124862855,100.00,,
77896,,page-faults,5124862855,100.00,,
