# started on Wed Aug 12 02:45:16 2026

15566707572,,cycles,3195747605,100.00,,
64308090995,,instructions,3195747605,100.00,4.13,insn per cycle
13214461052,,branches,3195747605,100.00,,
10592736,,branch-misses,3195747605,100.00,0.08,of all branches
18906704,,cache-misses,3195747605,100.00,,
