# started on Tue Aug 11 20:28:34 2026

1723.67,msec,task-clock,1723674291,100.00,0.997,CPUs utilized
8532575097,,cycles,1723674291,100.00,4.950,GHz
38939876234,,instructions,1723674291,100.00,4.56,insn per cycle
9406442623,,branches,1723674291,100.00,5.457,G/sec
20505345,,branch-misses,1723674291,100.00,0.22,of all branches
135712250,,cache-references,1723674291,100.00,78.734,M/sec
5709863,,cache-misses,1723674291,100.00,4.21,of all cache refs
8631,,page-faults,1723674291,100.00,5.007,K/sec
