# started on Mon Aug 17 14:52:59 2026

25109779758,,cycles,5193598578,100.00,,
77786984303,,instructions,5193598578,100.00,3.10,insn per cycle
16750161116,,branches,5193598578,100.00,,
18026486,,branch-misses,5193598578,100.00,0.11,of all branches
11145701,,cache-misses,5193598578,100.00,,
77896,,page-faults,5193598578,100.00,,
