# started on Tue Aug 11 16:13:40 2026

4698.07,msec,task-clock,4698074612,100.00,0.998,CPUs utilized
54,,context-switches,4698074612,100.00,11.494,/sec
0,,cpu-migrations,4698074612,100.00,0.000,/sec
34244,,page-faults,4698074612,100.00,7.289,K/sec
23192125610,,cycles,4698074612,100.00,4.937,GHz
48721603672,,instructions,4698074612,100.00,2.10,insn per cycle
5044932158,,branches,4698074612,100.00,1.074,G/sec
16417816,,branch-misses,4698074612,100.00,0.33,of all branches
2070474742,,cache-references,4698074612,100.00,440.707,M/sec
112948172,,cache-misses,4698074612,100.00,5.46,of all cache refs
