33976	14
34096	56
34398	3
34402	5
34404	7
34473	2
34477	2
34816	7
35072	12
43840	11
47552	1583
60928	2
61952	2
65536	54
68176	52
68796	3
68804	5
68808	7
68946	2
68954	2
73728	1
137592	3
137608	5
137616	7
137892	2
137908	2
275184	3
275216	5
275232	7
275784	2
275816	2
380032	514
550368	3
550432	5
550464	7
551568	2
551632	2
1100736	3
1100864	5
1100928	7
1103136	2
1103264	2
2097152	168
2097153	552
2097888	16
2097894	8
2201472	3
2201728	5
2201856	7
2206272	2
2206528	2
2363494	80
4402944	3
4403456	5
4403712	7
4412544	2
4413056	2
8805888	3
8806912	5
8807424	7
8825088	2
8826112	2
16788295	1
16788613	1
16814664	27
16815621	22
17611776	3
17613824	5
17614848	7
17650176	2
17652224	2
33599843	1
33599873	10
35227648	3
35229696	7
67265282	1
