test-data/libreoffice-core/sc/qa/unit/data/xls/embedded-chart.xls	all-cells	reads=13 bytes=3572 versions=18 outcome=cells:1:4e246936f42c56809b6759930b758798c7da9bfca118d1e995b57d9b2dab0d27
test-data/libreoffice-core/sc/qa/unit/data/xls/embedded-chart.xls	full-text	reads=21 bytes=5600 versions=54 outcome=text:85:58c16d43a7ff69f421bad45a0dff0885d0bfac6367706cf83cdfd4fca4ea6e18
test-data/libreoffice-core/sc/qa/unit/data/xls/external-ref.xls	all-cells	no-report
test-data/libreoffice-core/sc/qa/unit/data/xls/external-ref.xls	full-text	reads=12 bytes=4648 versions=16 outcome=refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
test-data/libreoffice-core/sc/qa/unit/data/xls/formats.xls	all-cells	no-report
test-data/libreoffice-core/sc/qa/unit/data/xls/formats.xls	full-text	reads=14 bytes=6935 versions=18 outcome=refused:source XLS parse error: Invalid record 0x0006: Formula flags contain reserved bits
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_bool_field_filter.xls	all-cells	reads=24 bytes=22131 versions=26 outcome=cells:8:21a625acc0a19a03bb1e6ad14990d877e3e0b9a351dfacecf9b1de3393b41132
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_bool_field_filter.xls	full-text	reads=30 bytes=23525 versions=72 outcome=text:210:8d4c952ffb606f805499c643a6cfb960733ac31ecf7f02bedd112e45bf71d9b9
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_dates_grouping.xls	all-cells	reads=43 bytes=84719 versions=35 outcome=cells:2354:f17468c0181a54fd4b8adae46d7166743aad0f21bac9c1202722da78f2a0870f
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_dates_grouping.xls	full-text	reads=50 bytes=116727 versions=3452 outcome=text:26291:0d707904f89bf82dc04fae4a1d4372bf6dadc1764f58d0de8ee66df9241a14bf
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_empty_item.xls	all-cells	reads=24 bytes=20169 versions=26 outcome=cells:8:bdf0368da001e89446d44df4ea2222eb2414ac216644d13262511aabe8809ad9
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_empty_item.xls	full-text	reads=30 bytes=21227 versions=76 outcome=text:220:f68c5d9d758044c9025640c997849376e3ec762e2c93edb2b6aef65408b888d1
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_number_grouping.xls	all-cells	reads=26 bytes=21112 versions=29 outcome=cells:42:fe240b6a32222ebfd85c097bc8a4f2fddb3124915d45539543cbedfbbd2699b5
test-data/libreoffice-core/sc/qa/unit/data/xls/pivottable_number_grouping.xls	full-text	reads=26 bytes=21112 versions=103 outcome=text:198:882df6a7ac9f24dd809f097738e3cafe3211c45362341501fa27c57779370540
test-data/libreoffice-core/sc/qa/unit/data/xls/tdf170189.xls	all-cells	no-report
test-data/libreoffice-core/sc/qa/unit/data/xls/tdf170189.xls	full-text	no-report
test-data/libreoffice-core/sc/qa/unit/data/xls/validation.xls	all-cells	reads=15 bytes=17998 versions=20 outcome=cells:4:6a7bb613f14862f07854e088f0d93acc4b200023d45c48bff95afe31a72ff572
test-data/libreoffice-core/sc/qa/unit/data/xls/validation.xls	full-text	reads=15 bytes=17998 versions=58 outcome=text:58:7d1f56450c784ea7a717b2d78a2d34abe6df8a04d21c56b50166de87f377089f
test-data/office-interop/libreoffice-resaved/tdf78897-litchi.xls	all-cells	reads=17 bytes=9167 versions=21 outcome=cells:321:f87509611d7302b0a84a22f4b29b5b70f936420d4f799d5e723ee8886d006fc0
test-data/office-interop/libreoffice-resaved/tdf78897-litchi.xls	full-text	reads=19 bytes=9955 versions=245 outcome=text:708:18db2824e543a2d3f478f6235f210187cdd77867a918b4128582ef66ff55f6df
test-data/office-interop/litchi-changed/tdf78897-litchi.xls	all-cells	reads=17 bytes=9167 versions=21 outcome=cells:321:f87509611d7302b0a84a22f4b29b5b70f936420d4f799d5e723ee8886d006fc0
test-data/office-interop/litchi-changed/tdf78897-litchi.xls	full-text	reads=19 bytes=9955 versions=245 outcome=text:708:18db2824e543a2d3f478f6235f210187cdd77867a918b4128582ef66ff55f6df
test-data/ole/xls/ComplexFunctionTestCaseData.xls	all-cells	reads=24 bytes=20787 versions=29 outcome=cells:10:ca138adeef7c8467ab7b9c25a7eeb8a1af6a357bab2313fa3e91c45892861021
test-data/ole/xls/ComplexFunctionTestCaseData.xls	full-text	reads=27 bytes=23034 versions=206 outcome=text:1867:d6c50340d83169c55482adbd5fdd5bcb4f003f537f1af56366a2d98a8f645ebf
test-data/ole/xls/ConditionalFormattingSamples copy.xls	all-cells	reads=70 bytes=616179 versions=44 outcome=cells:61:661c0620faadfe8b30d7c1c9f399af960a600055873bf54a417847ae8c16e6ec
test-data/ole/xls/ConditionalFormattingSamples copy.xls	full-text	reads=109 bytes=790687 versions=631 outcome=refused:source XLS parse error: Invalid record 0x0006: shared Formula metadata requires a leading PtgExp token
test-data/ole/xls/ConditionalFormattingSamples.xls	all-cells	reads=70 bytes=616179 versions=44 outcome=cells:61:661c0620faadfe8b30d7c1c9f399af960a600055873bf54a417847ae8c16e6ec
test-data/ole/xls/ConditionalFormattingSamples.xls	full-text	reads=109 bytes=790687 versions=631 outcome=refused:source XLS parse error: Invalid record 0x0006: shared Formula metadata requires a leading PtgExp token
test-data/ole/xls/DateFormats.xls	all-cells	reads=18 bytes=5755 versions=23 outcome=cells:10:c06e13e8e2ee3bec47e3c9994ab4acf7463162fad723b82a2e65f029a6b64aa3
test-data/ole/xls/DateFormats.xls	full-text	reads=20 bytes=6530 versions=55 outcome=text:72:b331de0464538c7404cfd90675d6d1a4b1abe6fa1218a91d31c89845650e128c
test-data/ole/xls/DateTimeToNumberTestCases.xls	all-cells	reads=24 bytes=20700 versions=29 outcome=cells:11:9d12c5af4f24d53c5d5409f9aebff1a22df26ac1016704b1c3a209aa9d08d5c8
test-data/ole/xls/DateTimeToNumberTestCases.xls	full-text	reads=27 bytes=24284 versions=78 outcome=refused:source XLS parse error: Invalid record 0x0006: shared Formula metadata requires a leading PtgExp token
test-data/ole/xls/FormulaEvalTestData.xls	all-cells	reads=42 bytes=168095 versions=36 outcome=cells:4627:3b5fd64a0f4c9ae78b149374ae0a077af2a576a8ac369ad7d83151dac01e67de
test-data/ole/xls/FormulaEvalTestData.xls	full-text	reads=53 bytes=178119 versions=6531 outcome=text:104620:7cdb5fedce626eef54b7ac496532eb25d408c957bf7cae9032cc10c429dc4ef2
test-data/ole/xls/FormulaRefs.xls	all-cells	reads=22 bytes=16979 versions=25 outcome=cells:10:571f80ab0118a6af9e8989c804adc262ba3f687266ea4ef3fb7e46b3e68b1806
test-data/ole/xls/FormulaRefs.xls	full-text	reads=24 bytes=17759 versions=57 outcome=text:67:8987d869f924e1ed03794a90bcc127f4609b726979759cef961c0cffcdc8cb83
test-data/ole/xls/FormulaSheetRange.xls	all-cells	reads=22 bytes=4970 versions=27 outcome=cells:20:e99f74b223f7289619ae530e5ebc0e8489428731124376da127db43c070367bf
test-data/ole/xls/FormulaSheetRange.xls	full-text	reads=26 bytes=6414 versions=289 outcome=text:423:2f151009228afc58cc281fdcbee5513148e00f549ba1cab203582d3eadf8f99c
test-data/ole/xls/HyperlinksOnManySheets.xls	all-cells	reads=20 bytes=4367 versions=25 outcome=cells:7:63592aaa5e3456e7722a077fe9de95dd4e21453131233fa15c60f65d214b3399
test-data/ole/xls/HyperlinksOnManySheets.xls	full-text	reads=26 bytes=6068 versions=105 outcome=text:300:ddac5523144bc5a9fbb1b367352d8e02dd6bf3af4909db4fa4dcf8d2f05283c3
test-data/ole/xls/Simple.xls	all-cells	reads=12 bytes=3435 versions=17 outcome=cells:1:b5bd2a25e92d4e1e168ed2c2a60bee36833c3d4aaa9a4344ac2e15f99b6aae66
test-data/ole/xls/Simple.xls	full-text	reads=14 bytes=4210 versions=33 outcome=text:12:43b12b2b6ef262856c44ad96ac735c38049000b4a0abfdc675a4b258f4eaaec3
test-data/ole/xls/SimpleChart.xls	all-cells	reads=14 bytes=5445 versions=19 outcome=cells:30:cd14f2cd53b884a96dfdb010ac6ee373256980439cde4fb57d27347b1e6d04af
test-data/ole/xls/SimpleChart.xls	full-text	reads=16 bytes=5971 versions=131 outcome=text:154:8e5672dbf8547d332363e03defe40a35797221bb8cc8087bbacd2898904f2ed6
test-data/ole/xls/SimpleMacro.xls	all-cells	reads=21 bytes=18228 versions=20 outcome=cells:1:58148503960c7254ad1d1235053aa173a05f0d71272822b710efef0335016c4f
test-data/ole/xls/SimpleMacro.xls	full-text	reads=23 bytes=19034 versions=36 outcome=text:27:93ae155a9ff0015a3526bb61bcfdb1cf688a88a3d92eb049e9d4c6a1984b9845
test-data/ole/xls/SimpleMultiCell.xls	all-cells	reads=12 bytes=3635 versions=17 outcome=cells:15:078dd023421c4f1df855c4481123b6015965cef5eacb3432726217078b0ba7c4
test-data/ole/xls/SimpleMultiCell.xls	full-text	reads=14 bytes=4410 versions=49 outcome=text:48:e6901ef32a48793a80139d15c016a1452dde984fa240d0fb9faa47257d151618
test-data/ole/xls/SimpleScatterChart.xls	all-cells	reads=20 bytes=26647 versions=25 outcome=cells:6:fb19e2b379dabac90dc697a14c72224b6390be2dec38576d8d94fd44ff549684
test-data/ole/xls/SimpleScatterChart.xls	full-text	reads=20 bytes=26647 versions=39 outcome=text:16:ed3c169b07d1d5342fc2bb68b795984edb950f3536df6508e2e1d9310e7568b0
test-data/ole/xls/SimpleWithAutofilter copy.xls	all-cells	reads=19 bytes=4207 versions=24 outcome=cells:12:4ec3ad7663b06549ffda23a28d9abdcb9eb989cb76d9acbb03fbd66dd9676eb5
test-data/ole/xls/SimpleWithAutofilter copy.xls	full-text	reads=21 bytes=4982 versions=60 outcome=text:26:71449fd4880b1343248e0114fb57f2ea1904c71b7dc4fbe3d222129b62f3b1e0
test-data/ole/xls/SimpleWithAutofilter.xls	all-cells	reads=19 bytes=4207 versions=24 outcome=cells:12:4ec3ad7663b06549ffda23a28d9abdcb9eb989cb76d9acbb03fbd66dd9676eb5
test-data/ole/xls/SimpleWithAutofilter.xls	full-text	reads=21 bytes=4982 versions=60 outcome=text:26:71449fd4880b1343248e0114fb57f2ea1904c71b7dc4fbe3d222129b62f3b1e0
test-data/ole/xls/SimpleWithChoose copy.xls	all-cells	reads=13 bytes=3783 versions=18 outcome=cells:10:6f291b06d20a9dcf6647a97144e2965c7d0e9b5e06b4da16f98669b17557a953
test-data/ole/xls/SimpleWithChoose copy.xls	full-text	reads=15 bytes=4558 versions=62 outcome=text:55:218dcee190439215111761f6b338689646f99f3d3f5cb7d29bf3dd0495c98890
test-data/ole/xls/SimpleWithChoose.xls	all-cells	reads=13 bytes=3783 versions=18 outcome=cells:10:6f291b06d20a9dcf6647a97144e2965c7d0e9b5e06b4da16f98669b17557a953
test-data/ole/xls/SimpleWithChoose.xls	full-text	reads=15 bytes=4558 versions=62 outcome=text:55:218dcee190439215111761f6b338689646f99f3d3f5cb7d29bf3dd0495c98890
test-data/ole/xls/SimpleWithColours copy.xls	all-cells	reads=19 bytes=5888 versions=23 outcome=cells:5:9f01ccd0d64a919112095e7f7e40c3dfa10f53f331d4a60a7e47875368db5607
test-data/ole/xls/SimpleWithColours copy.xls	full-text	reads=21 bytes=6618 versions=55 outcome=text:120:24a52e0c129d2aa322a3b1f22b034eca1a532ffdc12fd5751f0d3f7ae3995489
test-data/ole/xls/SimpleWithColours.xls	all-cells	reads=19 bytes=5888 versions=23 outcome=cells:5:9f01ccd0d64a919112095e7f7e40c3dfa10f53f331d4a60a7e47875368db5607
test-data/ole/xls/SimpleWithColours.xls	full-text	reads=21 bytes=6618 versions=55 outcome=text:120:24a52e0c129d2aa322a3b1f22b034eca1a532ffdc12fd5751f0d3f7ae3995489
test-data/ole/xls/SimpleWithComments copy.xls	all-cells	reads=16 bytes=4550 versions=21 outcome=cells:6:0db1165e8b3b77dcd72de67238b6d08e40accf0253d5d7bbbcecc71a99ba2c2e
test-data/ole/xls/SimpleWithComments copy.xls	full-text	reads=18 bytes=5325 versions=45 outcome=text:22:d60dee18897588b0c77feac3db5045cf4e24e28735a0f869ae905d69024399cd
test-data/ole/xls/SimpleWithComments.xls	all-cells	reads=16 bytes=4550 versions=21 outcome=cells:6:0db1165e8b3b77dcd72de67238b6d08e40accf0253d5d7bbbcecc71a99ba2c2e
test-data/ole/xls/SimpleWithComments.xls	full-text	reads=18 bytes=5325 versions=45 outcome=text:22:d60dee18897588b0c77feac3db5045cf4e24e28735a0f869ae905d69024399cd
test-data/ole/xls/SimpleWithDataFormat copy.xls	all-cells	reads=12 bytes=3785 versions=17 outcome=cells:1:03911ef41d6fa702ce80788bc427252ccd918e2f428aa58636169cb2128dfed1
test-data/ole/xls/SimpleWithDataFormat copy.xls	full-text	reads=14 bytes=4560 versions=33 outcome=text:7:f8cec7cc8dfb76ee23f95296131176ede034bd9742b50137ab055a67e3be974d
test-data/ole/xls/SimpleWithDataFormat.xls	all-cells	reads=12 bytes=3785 versions=17 outcome=cells:1:03911ef41d6fa702ce80788bc427252ccd918e2f428aa58636169cb2128dfed1
test-data/ole/xls/SimpleWithDataFormat.xls	full-text	reads=14 bytes=4560 versions=33 outcome=text:7:f8cec7cc8dfb76ee23f95296131176ede034bd9742b50137ab055a67e3be974d
test-data/ole/xls/SimpleWithFormula copy.xls	all-cells	reads=13 bytes=3570 versions=18 outcome=cells:3:a4f10be37faa6e9f47e1f45f56e91ba3af71319300de9ba1a7e25fcaeb3ee591
test-data/ole/xls/SimpleWithFormula copy.xls	full-text	reads=15 bytes=4345 versions=42 outcome=text:41:ad62a951777bcf252a61b026300dd2d00f84b4ad707a30e3236de4c16401d00c
test-data/ole/xls/SimpleWithFormula.xls	all-cells	reads=13 bytes=3570 versions=18 outcome=cells:3:a4f10be37faa6e9f47e1f45f56e91ba3af71319300de9ba1a7e25fcaeb3ee591
test-data/ole/xls/SimpleWithFormula.xls	full-text	reads=15 bytes=4345 versions=42 outcome=text:41:ad62a951777bcf252a61b026300dd2d00f84b4ad707a30e3236de4c16401d00c
test-data/ole/xls/SimpleWithImages copy.xls	all-cells	reads=16 bytes=39013 versions=21 outcome=cells:0:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
test-data/ole/xls/SimpleWithImages copy.xls	full-text	reads=18 bytes=39539 versions=35 outcome=text:3:6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167
test-data/ole/xls/SimpleWithImages-mac copy.xls	all-cells	reads=22 bytes=89574 versions=23 outcome=cells:0:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
test-data/ole/xls/SimpleWithImages-mac copy.xls	full-text	reads=24 bytes=90174 versions=37 outcome=text:3:6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167
test-data/ole/xls/SimpleWithImages-mac.xls	all-cells	reads=22 bytes=89574 versions=23 outcome=cells:0:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
test-data/ole/xls/SimpleWithImages-mac.xls	full-text	reads=24 bytes=90174 versions=37 outcome=text:3:6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167
test-data/ole/xls/SimpleWithImages.xls	all-cells	reads=16 bytes=39013 versions=21 outcome=cells:0:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
test-data/ole/xls/SimpleWithImages.xls	full-text	reads=18 bytes=39539 versions=35 outcome=text:3:6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167
test-data/ole/xls/SimpleWithPageBreaks copy.xls	all-cells	reads=13 bytes=4336 versions=18 outcome=cells:1:801a791630a19d00ca77eece23df718b3fd44a577d113d2c2b0a4cbb2e37e918
test-data/ole/xls/SimpleWithPageBreaks copy.xls	full-text	reads=15 bytes=5111 versions=78 outcome=text:29:dd34468682a0ad3eebd1c10b0d96f627023958dc8c8a9da2f33ac389c2f99544
test-data/ole/xls/SimpleWithPageBreaks.xls	all-cells	reads=13 bytes=4336 versions=18 outcome=cells:1:801a791630a19d00ca77eece23df718b3fd44a577d113d2c2b0a4cbb2e37e918
test-data/ole/xls/SimpleWithPageBreaks.xls	full-text	reads=15 bytes=5111 versions=78 outcome=text:29:dd34468682a0ad3eebd1c10b0d96f627023958dc8c8a9da2f33ac389c2f99544
test-data/ole/xls/SimpleWithPrintArea copy.xls	all-cells	reads=13 bytes=4320 versions=18 outcome=cells:1:325bb5e737a1d4a5f2e3ad1151dd3c38203a0586cecd9d5a9e2c7168f23a0ce4
test-data/ole/xls/SimpleWithPrintArea copy.xls	full-text	reads=15 bytes=5095 versions=34 outcome=text:23:5876f9747c591aa7a2270ec8656135b338e3b142b5a2b8b55a2449e9c05ba26a
test-data/ole/xls/SimpleWithPrintArea.xls	all-cells	reads=13 bytes=4320 versions=18 outcome=cells:1:325bb5e737a1d4a5f2e3ad1151dd3c38203a0586cecd9d5a9e2c7168f23a0ce4
test-data/ole/xls/SimpleWithPrintArea.xls	full-text	reads=15 bytes=5095 versions=34 outcome=text:23:5876f9747c591aa7a2270ec8656135b338e3b142b5a2b8b55a2449e9c05ba26a
test-data/ole/xls/SimpleWithSkip copy.xls	all-cells	reads=15 bytes=3541 versions=20 outcome=cells:4:5eaf4967d5d07de962799b254f02346541fd9f7d95a0cd5545f3d8e339ffc91b
test-data/ole/xls/SimpleWithSkip copy.xls	full-text	reads=17 bytes=4316 versions=40 outcome=text:48:98340ba0ce4ac66031d6f7ed5f7b6420e62de7f6bd780c41f3392e8d07ebb2e5
test-data/ole/xls/SimpleWithSkip.xls	all-cells	reads=15 bytes=3541 versions=20 outcome=cells:4:5eaf4967d5d07de962799b254f02346541fd9f7d95a0cd5545f3d8e339ffc91b
test-data/ole/xls/SimpleWithSkip.xls	full-text	reads=17 bytes=4316 versions=40 outcome=text:48:98340ba0ce4ac66031d6f7ed5f7b6420e62de7f6bd780c41f3392e8d07ebb2e5
test-data/ole/xls/SimpleWithStyling copy.xls	all-cells	reads=17 bytes=3913 versions=22 outcome=cells:4:62f3aa4297fb8eeb06a260713ddfd62c8a757ffe9fbb339b2f7453b761cebf0b
test-data/ole/xls/SimpleWithStyling copy.xls	full-text	reads=19 bytes=4688 versions=50 outcome=text:42:4c1cc7be13a64d70b484cd8d3ca5da7aa660925126aa0907de44799cfd709d8f
test-data/ole/xls/SimpleWithStyling.xls	all-cells	reads=17 bytes=3913 versions=22 outcome=cells:4:62f3aa4297fb8eeb06a260713ddfd62c8a757ffe9fbb339b2f7453b761cebf0b
test-data/ole/xls/SimpleWithStyling.xls	full-text	reads=19 bytes=4688 versions=50 outcome=text:42:4c1cc7be13a64d70b484cd8d3ca5da7aa660925126aa0907de44799cfd709d8f
test-data/ole/xls/SingleLetterRanges.xls	all-cells	reads=16 bytes=6787 versions=21 outcome=cells:12:33283dc07a43829b3ea50a2d9da999e36d42459589639cd6daf43172199a0883
test-data/ole/xls/SingleLetterRanges.xls	full-text	reads=16 bytes=6787 versions=47 outcome=text:119:2f13c4653678c68f406b9a8f1a9eddbd314834ab455f79f3f3a52f7f4a570d18
test-data/ole/xls/WeekNumFunctionTestCaseData.xls	all-cells	reads=24 bytes=20803 versions=29 outcome=cells:10:12acbdd0a8b019647df3bad66a0b897344dc8d5f78e9d577a8dd9f1a3e1c7066
test-data/ole/xls/WeekNumFunctionTestCaseData.xls	full-text	reads=27 bytes=23121 versions=194 outcome=text:1882:e4a86e05c38caa181bca00b72c35cb02a69f0f6c7b0d4e2da73ca28b8d60ea44
test-data/ole/xls/WeekNumFunctionTestCaseData2013.xls	all-cells	reads=25 bytes=22256 versions=30 outcome=cells:10:6f8479704f6d521ee1b2641149473166dedc5cb54e641beeebd3c034c40fd2f4
test-data/ole/xls/WeekNumFunctionTestCaseData2013.xls	full-text	reads=28 bytes=23980 versions=195 outcome=text:1886:8c9c3ad1e8a6221eda282696adffc120a2f3d9e1fcc0dedb06cb429ceff5a4da
test-data/ole/xls/WithChart.xls	all-cells	reads=17 bytes=19222 versions=20 outcome=cells:12:f7999eedc0d89a046657524644ffd14c67a34108d30170d4ea2c67f4562d4262
test-data/ole/xls/WithChart.xls	full-text	reads=22 bytes=23834 versions=81 outcome=text:59:f500f7fa125a69674e9b670d703b6c5af4a2b790f0f92fe80404dbfe7a1106c6
test-data/ole/xls/WithCheckBoxes.xls	all-cells	reads=20 bytes=7663 versions=19 outcome=cells:1:26c22ef47c356bda53baa092b0c1f4ccfe50e8a5b3f15b97b33f461817187a0c
test-data/ole/xls/WithCheckBoxes.xls	full-text	reads=22 bytes=8189 versions=37 outcome=text:11:e68809c739274242df2dcace8084a3066a342f63cf9b70faa54942309e33b1b1
test-data/ole/xls/WithConditionalFormatting.xls	all-cells	reads=25 bytes=20000 versions=30 outcome=cells:17:0d90149690ab1fe3e9be1bf05346e9130629481592a3040b8090ec9e6d2525d2
test-data/ole/xls/WithConditionalFormatting.xls	full-text	reads=27 bytes=20780 versions=78 outcome=text:60:b5056a9e9d193756ee69fef9437bfb290c5dbfc42ecef2f9c9d8006f65e286eb
test-data/ole/xls/WithCustomViews.xls	all-cells	reads=32 bytes=252140 versions=37 outcome=cells:3325:804257a9e49ac1cde6059245bf513010400a099b5ca63e1de6dd153f9e454278
test-data/ole/xls/WithCustomViews.xls	full-text	reads=34 bytes=252968 versions=1257 outcome=text:107420:bdd9a79ef483a767ac8cd118a46ca2a59ecadf84d461042ab1420f04f7b71ed5
test-data/ole/xls/WithEmbeddedObjects.xls	all-cells	reads=35 bytes=33681 versions=22 outcome=cells:1:3819e157c53462478e7334d0ec6786e22af1ac78fa9ba28d217a84b1cdc92acd
test-data/ole/xls/WithEmbeddedObjects.xls	full-text	reads=37 bytes=34461 versions=38 outcome=text:11:339cbe8e3a27b824bae9131f2a218f1cbf8000357717dedc512df7d1563e8ac8
test-data/ole/xls/WithExtendedStyles.xls	all-cells	reads=16 bytes=4729 versions=20 outcome=cells:4:a791812e12d2e284ea51324d6cc1a783876abb65700f23b40d3cc285eafe3af9
test-data/ole/xls/WithExtendedStyles.xls	full-text	reads=18 bytes=5633 versions=44 outcome=text:35:5844cfe874f6b3bb30ca5b755d5c2b3753db89f26e3e2d5fdaf09f3550241ad5
test-data/ole/xls/WithFormattedGraphTitle.xls	all-cells	reads=18 bytes=5975 versions=23 outcome=cells:9:c960cce2084baf01c69111bf9d71e68c215bda60287fbf708a9b61a48d9d9e6e
test-data/ole/xls/WithFormattedGraphTitle.xls	full-text	reads=18 bytes=5975 versions=45 outcome=text:45:c551e2d0d6ec0be1f6f53772a01ff227daac0fdf9c1debc01b37d40a51ecf494
test-data/ole/xls/WithHyperlink.xls	all-cells	reads=18 bytes=3749 versions=23 outcome=cells:5:afdaed73f9f0017e4f613ae4d52c1a3e22002eb11181b281859503164adfb115
test-data/ole/xls/WithHyperlink.xls	full-text	reads=20 bytes=4524 versions=55 outcome=text:93:b664b3a5d3989bbfa73e58d35da61fd946698c91a55a60e655cdcc4575b536db
test-data/ole/xls/WithThreeCharts.xls	all-cells	reads=17 bytes=19515 versions=20 outcome=cells:24:ae3a9aba17eb3d17c117e355154bef9c305efabcf36311388a2e07b10955c3e6
test-data/ole/xls/WithThreeCharts.xls	full-text	reads=25 bytes=32157 versions=106 outcome=text:128:cb04687c487da9827ba2e018a45894288dbbc5c7c06a81ce15bd9265ec59f032
test-data/ole/xls/WithTwoCharts.xls	all-cells	no-report
test-data/ole/xls/WithTwoCharts.xls	full-text	reads=17 bytes=19528 versions=20 outcome=refused:source XLS parse error: Invalid record 0x0006: shared Formula metadata requires a leading PtgExp token
test-data/ole/xls/WithTwoHyperLinks.xls	all-cells	reads=21 bytes=4149 versions=26 outcome=cells:8:38e28cc796de0d2daea6e7159cc3fae616cd669bcd733a53f9ad089eb3ee8570
test-data/ole/xls/WithTwoHyperLinks.xls	full-text	reads=23 bytes=4924 versions=74 outcome=text:153:d8265010637ef8eb0ff0f47bbc42fafa2a8f2d9abb5ea210f1316d0453eaa724
test-data/ole/xls/empty.xls	all-cells	reads=17 bytes=19140 versions=20 outcome=cells:0:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
test-data/ole/xls/empty.xls	full-text	reads=21 bytes=20476 versions=36 outcome=text:3:6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167
test-data/ole/xls/password.xls	all-cells	no-report
test-data/ole/xls/password.xls	full-text	no-report
test-data/poi/test-data/hpsf/TestUnicode.xls	all-cells	reads=13 bytes=3967 versions=17 outcome=cells:1:68bb0eea8d1fb9477257ed20a7b11e3dcb0af80c53a263b08773caf2ebf37c07
test-data/poi/test-data/hpsf/TestUnicode.xls	full-text	reads=15 bytes=4742 versions=33 outcome=text:34:b271a55bbd97440e67f7d0f7164b5b886d0ec42e28d8ae62361700193241e011
test-data/poi/test-data/spreadsheet/15228.xls	all-cells	reads=52 bytes=56553 versions=32 outcome=cells:193:b0568f4b7b9d2ab3d91436d217076c73bb82b2f892ed808107e30b231cab167b
test-data/poi/test-data/spreadsheet/15228.xls	full-text	reads=155 bytes=628779 versions=4131 outcome=text:81306:1dddcac954971323aa0ffa88087438ad6c2362560bd276f8eefb22d45d412676
test-data/poi/test-data/spreadsheet/1900DateWindowing.xls	all-cells	no-report
test-data/poi/test-data/spreadsheet/1900DateWindowing.xls	full-text	no-report
test-data/poi/test-data/spreadsheet/1904DateWindowing.xls	all-cells	no-report
test-data/poi/test-data/spreadsheet/1904DateWindowing.xls	full-text	no-report
