container	before_requests	after_requests	before_bytes	after_bytes	before_versions	after_versions
test-data/ooxml/pptx/smartart-center-cycle.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-chevron.pptx	19	7	9283	9283	4	4
test-data/ooxml/pptx/smartart-children.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-cnt.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-composite-infer-right.pptx	9	7	5015	5015	4	4
test-data/ooxml/pptx/smartart-continuous-block-process.pptx	19	8	9495	9495	4	4
test-data/ooxml/pptx/smartart-cycle-matrix.pptx	19	8	9519	9519	4	4
test-data/ooxml/pptx/smartart-cycle.pptx	19	7	9284	9284	4	4
test-data/ooxml/pptx/smartart-data-follow.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-dir.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-font-size.pptx	19	6	10107	10107	4	4
test-data/ooxml/pptx/smartart-interopgrabbag.pptx	19	8	9414	9414	4	4
test-data/ooxml/pptx/smartart-linear-rule-vert.pptx	20	8	10018	10018	4	4
test-data/ooxml/pptx/smartart-linear-rule.pptx	19	8	9519	9519	4	4
test-data/ooxml/pptx/smartart-maxdepth.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-missing-bullet.pptx	12	8	6535	6535	4	4
test-data/ooxml/pptx/smartart-multidirectional.pptx	19	7	9386	9386	4	4
test-data/ooxml/pptx/smartart-org-chart.pptx	19	8	9519	9519	4	4
test-data/ooxml/pptx/smartart-org-chart2.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-picture-strip.pptx	21	7	10430	10430	4	4
test-data/ooxml/pptx/smartart-preserve.pptx	19	8	9390	9390	4	4
test-data/ooxml/pptx/smartart-pyramid-1child.pptx	19	8	9438	9438	4	4
test-data/ooxml/pptx/smartart-recursion.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-rightoleftblockdiagram.pptx	19	7	9386	9386	4	4
test-data/ooxml/pptx/smartart-rotation.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-rotation2.pptx	19	7	9517	9517	4	4
test-data/ooxml/pptx/smartart-simple.pptx	21	8	10127	10127	4	4
test-data/ooxml/pptx/smartart-snake-rows.pptx	22	10	10901	10901	4	4
test-data/ooxml/pptx/smartart-tdf134221.pptx	19	8	10441	10441	4	4
test-data/ooxml/pptx/smartart-text.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-vertical-block-list.pptx	19	7	9385	9385	4	4
test-data/ooxml/pptx/smartart-vertical-box-list.pptx	19	8	9495	9495	4	4
test-data/ooxml/pptx/trigger.pptx	19	6	8861	8861	4	4
test-data/ooxml/xlsb/51519.xlsb	9	7	4461	4461	4	4
test-data/ooxml/xlsb/62815.xlsb	7	5	3445	3445	4	4
test-data/ooxml/xlsb/Simple.xlsb	9	7	4456	4456	4	4
test-data/ooxml/xlsb/bug66682.xlsb	8	7	4134	4134	4	4
test-data/ooxml/xlsb/comments.xlsb	9	6	4683	4683	4	4
test-data/ooxml/xlsb/cond_format.xlsb	7	5	3505	3505	4	4
test-data/ooxml/xlsb/date.xlsb	7	5	3351	3351	4	4
test-data/ooxml/xlsb/hyperlink.xlsb	7	5	3502	3502	4	4
test-data/ooxml/xlsb/pivot-cache-ac-prefixed.xlsb	10	7	5052	5052	4	4
test-data/ooxml/xlsb/sample.xlsb	9	6	4973	4973	4	4
test-data/ooxml/xlsb/universal-content.xlsb	8	6	4460	4460	4	4
test-data/ooxml/xlsx/ConditionalFormattingSamples.xlsx	45	10	26066	26066	4	4
test-data/ooxml/xlsx/CustomXMLMappings-complex-type.xlsx	8	5	4413	4413	4	4
test-data/ooxml/xlsx/CustomXMLMappings.xlsx	7	5	3592	3592	4	4
test-data/ooxml/xlsx/CustomXmlMappings-inverse-order.xlsx	7	5	3592	3592	4	4
test-data/ooxml/xlsx/DataValidationEvaluations.xlsx	7	5	3836	3836	4	4
test-data/ooxml/xlsx/DataValidationListTooLong.xlsx	6	5	1567	1567	4	4
test-data/ooxml/xlsx/DateFormatNumberTests.xlsx	6	4	3169	3169	4	4
test-data/ooxml/xlsx/DateFormatTests.xlsx	6	4	3169	3169	4	4
test-data/ooxml/xlsx/ExcelPivotTableSample.xlsx	13	7	6382	6382	4	4
test-data/ooxml/xlsx/ExcelTables.xlsx	7	5	3540	3540	4	4
test-data/ooxml/xlsx/FormatChoiceTests.xlsx	6	4	3153	3153	4	4
test-data/ooxml/xlsx/FormatConditionTests.xlsx	6	4	3169	3169	4	4
test-data/ooxml/xlsx/Formatting.xlsx	6	4	3066	3066	4	4
test-data/ooxml/xlsx/HeaderFooterComplexFormats.xlsx	7	5	3507	3507	4	4
test-data/ooxml/xlsx/InlineString.xlsx	6	5	3067	3067	4	4
test-data/ooxml/xlsx/InlineStrings.xlsx	6	6	2427	2427	4	4
test-data/ooxml/xlsx/MatrixFormulaEvalTestData.xlsx	7	5	3526	3526	4	4
test-data/ooxml/xlsx/NewStyleConditionalFormattings.xlsx	7	5	3532	3532	4	4
test-data/ooxml/xlsx/NewlineInFormulas.xlsx	6	4	3157	3157	4	4
test-data/ooxml/xlsx/Pivot1_Row.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot1_Row_Grand.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot1_Row_Grand_Subtotals.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot2_Row.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot2_Row_Compact.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot2_Row_Grand.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot2_Row_Grand_Subtotals.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot2_Row_Subtotals.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot2_Row_Subtotals_SortDescendingAll.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot3_Column_Grand_Subtotals.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/Pivot4_Column_Grand_Subtotals_SortDescending.xlsx	9	7	4462	4462	4	4
test-data/ooxml/xlsx/SimpleMultiCell.xlsx	6	4	2965	2965	4	4
test-data/ooxml/xlsx/SimpleNormal.xlsx	6	4	3172	3172	4	4
test-data/ooxml/xlsx/SimpleScatterChart.xlsx	12	5	5741	5741	4	4
test-data/ooxml/xlsx/SimpleStrict.xlsx	6	4	3189	3189	4	4
test-data/ooxml/xlsx/SimpleWithComments.xlsx	7	5	3587	3587	4	4
test-data/ooxml/xlsx/SingleCellTable.xlsx	7	6	3409	3409	4	4
test-data/ooxml/xlsx/Sparklines.xlsx	6	5	3062	3062	4	4
test-data/ooxml/xlsx/StructuredReferences.xlsx	7	5	3582	3582	4	4
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	16	6	7989	7989	4	4
test-data/ooxml/xlsx/Tables.xlsx	18	6	9057	9057	4	4
test-data/ooxml/xlsx/TablesWithDifferentHeaders.xlsx	9	5	4391	4391	4	4
test-data/ooxml/xlsx/TextColor.xlsx	7	5	3603	3603	4	4
test-data/ooxml/xlsx/TwoSheetsNoneHidden.xlsx	6	4	2982	2982	4	4
test-data/ooxml/xlsx/TwoSheetsOneHidden.xlsx	6	4	2982	2982	4	4
test-data/ooxml/xlsx/autofilter-colors-fg.xlsx	7	5	3538	3538	4	4
test-data/ooxml/xlsx/autofilter-colors.xlsx	7	5	3538	3538	4	4
test-data/ooxml/xlsx/autofilter.xlsx	7	7	2072	2072	4	4
test-data/ooxml/xlsx/autofilternamedrange.xlsx	6	5	3084	3084	4	4
test-data/ooxml/xlsx/cell-borders.xlsx	10	5	4712	4712	4	4
test-data/ooxml/xlsx/cell-multi-line.xlsx	7	5	3435	3435	4	4
test-data/ooxml/xlsx/chart_hyperlink.xlsx	11	5	5584	5584	4	4
test-data/ooxml/xlsx/column_style.xlsx	6	6	1522	1522	4	4
test-data/ooxml/xlsx/condFormat_cellis.xlsx	7	5	3423	3423	4	4
test-data/ooxml/xlsx/condformat_databar.xlsx	6	4	2894	2894	4	4
test-data/ooxml/xlsx/condformat_theme_color.xlsx	6	4	2978	2978	4	4
test-data/ooxml/xlsx/conditional_fmt_checkpriority.xlsx	7	5	3517	3517	4	4
test-data/ooxml/xlsx/conditional_fmt_origin.xlsx	7	5	3435	3435	4	4
test-data/ooxml/xlsx/conditional_formatting_multiple_ranges.xlsx	7	5	3435	3435	4	4
test-data/ooxml/xlsx/customxml.xlsx	8	8	4335	4335	4	4
test-data/ooxml/xlsx/decimal-format.xlsx	6	5	2160	2160	4	4
test-data/ooxml/xlsx/duplicate-defined-names.xlsx	6	6	1796	1796	4	4
test-data/ooxml/xlsx/empty.xlsx	6	6	1532	1532	4	4
test-data/ooxml/xlsx/enhanced-protection.xlsx	6	4	2995	2995	4	4
test-data/ooxml/xlsx/external-cache-multi-letter-column.xlsx	20	9	11665	11665	4	4
test-data/ooxml/xlsx/external-link-path-missing.xlsx	10	7	4837	4837	4	4
test-data/ooxml/xlsx/external-link-path-startup.xlsx	7	6	3606	3606	4	4
test-data/ooxml/xlsx/fontSize.xlsx	7	5	3614	3614	4	4
test-data/ooxml/xlsx/formats.xlsx	6	5	1867	1843	4	4
test-data/ooxml/xlsx/headerFooterTest.xlsx	6	4	3103	3103	4	4
test-data/ooxml/xlsx/hyperlink.xlsx	8	5	3777	3777	4	4
test-data/ooxml/xlsx/hyperlink_export.xlsx	7	5	3342	3342	4	4
test-data/ooxml/xlsx/hyperlink_formula.xlsx	7	5	3448	3448	4	4
test-data/ooxml/xlsx/hyperlinks.xlsx	7	5	3410	3410	4	4
test-data/ooxml/xlsx/named-ranges-global.xlsx	6	5	1600	1576	4	4
test-data/ooxml/xlsx/named-ranges-hidden.xlsx	6	5	2995	2995	4	4
test-data/ooxml/xlsx/noSharedStringTable.xlsx	6	4	2894	2894	4	4
test-data/ooxml/xlsx/sample.xlsx	9	5	4462	4462	4	4
test-data/ooxml/xlsx/shared-strings-malformed-count.xlsx	6	6	2503	2503	4	4
test-data/ooxml/xlsx/shared_formulas.xlsx	7	5	3436	3436	4	4
test-data/ooxml/xlsx/sharedhyperlink.xlsx	7	6	3352	3352	4	4
test-data/ooxml/xlsx/sheet-names.xlsx	6	4	3242	3242	4	4
test-data/ooxml/xlsx/sheet-state-show.xlsx	6	6	2060	2060	4	4
test-data/ooxml/xlsx/sheet-tab-color.xlsx	6	4	3056	3056	4	4
test-data/ooxml/xlsx/sheetProtection_allLocked.xlsx	6	4	2965	2965	4	4
test-data/ooxml/xlsx/sheetProtection_not_protected.xlsx	6	4	2966	2966	4	4
test-data/ooxml/xlsx/sortconditionref.xlsx	6	5	2995	2995	4	4
test-data/ooxml/xlsx/sortconditionref2.xlsx	8	6	4033	4033	4	4
test-data/ooxml/xlsx/style-alternate-content.xlsx	6	5	1812	1812	4	4
test-data/ooxml/xlsx/styles.xlsx	6	4	3066	3066	4	4
test-data/ooxml/xlsx/table-sample.xlsx	7	6	3500	3500	4	4
test-data/ooxml/xlsx/tableStyle.xlsx	7	5	3630	3630	4	4
test-data/ooxml/xlsx/test_conditional_formatting.xlsx	7	5	3525	3525	4	4
test-data/ooxml/xlsx/universal-content.xlsx	7	6	2261	2237	4	4
test-data/poi/test-data/document/61745.docx	8	6	4548	4548	4	4
test-data/poi/test-data/document/Bug54849.docx	8	6	5298	5298	4	4
test-data/poi/test-data/document/ComplexNumberedLists.docx	6	4	3302	3302	4	4
test-data/poi/test-data/document/EmbeddedDocument.docx	6	5	2099	2075	4	4
test-data/poi/test-data/document/Numbering.docx	6	4	3147	3147	4	4
test-data/poi/test-data/document/NumberingWOverrides.docx	6	4	3147	3147	4	4
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	6	4	3219	3219	4	4
test-data/poi/test-data/document/heading123.docx	6	4	3190	3190	4	4
test-data/poi/test-data/document/saut_page.docx	7	6	3622	3598	4	4
test-data/poi/test-data/document/testComment.docx	7	5	3844	3844	4	4
test-data/poi/test-data/integration/test_recursive_embedded.docx	6	4	3906	3906	4	4
test-data/poi/test-data/openxml4j/50154.xlsx	9	5	4940	4940	4	4
test-data/poi/test-data/openxml4j/CorePropertiesHasEntities.ooxml	6	5	2744	2744	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	6	6	2674	2674	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx	6	4	3076	3076	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_DoNotUseCompatibilityMarkupFAIL.docx	6	4	3076	3076	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx	6	4	3076	3076	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx	6	4	3076	3076	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_OnlyOneCorePropertiesPartFAIL.docx	5	4	1696	2290	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_SUCCESS.docx	6	4	3076	3076	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_UnauthorizedXMLLangAttributeFAIL.docx	6	4	3076	3076	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_DerivedPartNameFAIL.docx	6	4	3283	3283	4	4
test-data/poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx	9	7	4342	4342	4	4
test-data/poi/test-data/openxml4j/PackageRelsHasEntities.ooxml	5	5	2484	2816	4	4
test-data/poi/test-data/slideshow/45545_Comment.pptx	45	13	21816	21816	4	4
test-data/poi/test-data/slideshow/ArtisticEffectSample.pptx	24	12	12886	12886	4	4
test-data/poi/test-data/slideshow/EmbeddedAudio.pptx	19	8	9075	9075	4	4
test-data/poi/test-data/slideshow/EmbeddedVideo.pptx	19	8	9076	9076	4	4
test-data/poi/test-data/slideshow/bug62513.pptx	52	12	90765	90765	4	4
test-data/poi/test-data/slideshow/bug65551.pptx	14	10	8448	8448	4	4
test-data/poi/test-data/slideshow/placeholder-layout-color.pptx	11	8	5935	5935	4	4
test-data/poi/test-data/slideshow/prProps.pptx	12	7	6129	6129	4	4
test-data/poi/test-data/spreadsheet/45540_classic_Header.xlsx	15	6	7541	7541	4	4
test-data/poi/test-data/spreadsheet/45540_form_Footer.xlsx	9	5	7824	7824	4	4
test-data/poi/test-data/spreadsheet/45540_form_Header.xlsx	9	5	7824	7824	4	4
test-data/poi/test-data/spreadsheet/47889.xlsx	6	4	1496	1448	4	4
test-data/poi/test-data/spreadsheet/48962.xlsx	6	4	2970	2970	4	4
test-data/poi/test-data/spreadsheet/49609.xlsx	6	6	1519	1519	4	4
test-data/poi/test-data/spreadsheet/54071.xlsx	7	5	3441	3441	4	4
test-data/poi/test-data/spreadsheet/56169.xlsx	7	5	3687	3687	4	4
test-data/poi/test-data/spreadsheet/58106.xlsx	6	4	3157	3157	4	4
test-data/poi/test-data/spreadsheet/60289.xlsx	6	4	2864	2864	4	4
test-data/poi/test-data/spreadsheet/61060-conditional-number-formatting.xlsx	6	4	2894	2894	4	4
test-data/poi/test-data/spreadsheet/62815.xlsb	7	5	3445	3445	4	4
test-data/poi/test-data/spreadsheet/62834.xlsx	7	5	3526	3526	4	4
test-data/poi/test-data/spreadsheet/66365.xlsx	7	5	1981	1933	4	4
test-data/poi/test-data/spreadsheet/AmpersandHeader.xlsx	7	5	3507	3507	4	4
test-data/poi/test-data/spreadsheet/ConditionalFormattingSamples.xlsx	45	10	26066	26066	4	4
test-data/poi/test-data/spreadsheet/CustomXMLMappings.xlsx	7	5	3592	3592	4	4
test-data/poi/test-data/spreadsheet/DataValidationEvaluations.xlsx	7	5	3836	3836	4	4
test-data/poi/test-data/spreadsheet/DataValidationListTooLong.xlsx	6	5	1567	1567	4	4
test-data/poi/test-data/spreadsheet/DataValidations-49244.xlsx	7	5	3344	3344	4	4
test-data/poi/test-data/spreadsheet/ExcelPivotTableSample.xlsx	13	7	6382	6382	4	4
test-data/poi/test-data/spreadsheet/Excel_file_with_trash_item.xlsx	10	8	5751	5751	4	4
test-data/poi/test-data/spreadsheet/FormatKM.xlsx	7	5	3704	3704	4	4
test-data/poi/test-data/spreadsheet/StructuredRefs-lots-with-lookups.xlsx	16	6	7989	7989	4	4
test-data/poi/test-data/spreadsheet/TestShiftRowSharedFormula.xlsx	6	4	3087	3087	4	4
test-data/poi/test-data/spreadsheet/WithChartSheet.xlsx	21	8	9912	9912	4	4
test-data/poi/test-data/spreadsheet/WithEmbeded.xlsx	8	5	4423	4423	4	4
test-data/poi/test-data/spreadsheet/WithTextBox.xlsb	9	7	4484	4484	4	4
test-data/poi/test-data/spreadsheet/bug64512_embed.xlsx	8	6	4208	4208	4	4
test-data/poi/test-data/spreadsheet/chart_sheet.xlsx	8	5	4014	4014	4	4
test-data/poi/test-data/spreadsheet/customIndexedColors.xlsx	8	6	4582	4582	4	4
test-data/poi/test-data/spreadsheet/dataValidationTableRange.xlsx	20	11	9986	9986	4	4
test-data/poi/test-data/spreadsheet/headerFooterTest.xlsx	6	4	3103	3103	4	4
test-data/poi/test-data/spreadsheet/link-external-workbook-b.xlsx	7	6	2196	2172	4	4
test-data/poi/test-data/spreadsheet/no_drawing_patriarch.xlsx	8	6	2358	2358	4	4
test-data/poi/test-data/spreadsheet/right-to-left.xlsx	8	6	4513	4513	4	4
test-data/poi/test-data/spreadsheet/sample.xlsx	9	5	4462	4462	4	4
test-data/poi/test-data/spreadsheet/shared_formulas.xlsx	7	5	3436	3436	4	4
test-data/poi/test-data/spreadsheet/style-alternate-content.xlsx	6	5	1812	1812	4	4
test-data/poi/test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx	6	5	3087	3087	4	4
test-data/poi/test-data/spreadsheet/testSharedFormulasSetBlank.xlsx	6	4	3157	3157	4	4
test-data/poi/test-data/spreadsheet/testVarious.xlsb	9	5	5144	5144	4	4
test-data/poi/test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx	7	5	3435	3435	4	4
test-data/poi/test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx	6	4	2995	2995	4	4
test-data/poi/test-data/spreadsheet/workbookProtection_workbook_revision_protected.xlsx	7	5	3707	3707	4	4
test-data/poi/test-data/spreadsheet/xlookup.xlsx	6	5	3346	3346	4	4
test-data/poi/test-data/spreadsheet/xxe_in_schema.xlsx	7	7	3446	3446	4	4
test-data/poi/test-data/xmldsign/hello-world-signed-twice.docx	7	5	3628	3628	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.docx	7	5	3546	3546	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.pptx	20	7	9420	9420	4	4
test-data/poi/test-data/xmldsign/hello-world-signed.xlsx	7	5	3604	3604	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.docx	7	5	3685	3685	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.pptx	20	7	9393	9393	4	4
test-data/poi/test-data/xmldsign/ms-office-2010-signed.xlsx	7	5	3635	3635	4	4
