# started on Tue Sep 15 13:52:52 2026

709349583,,cycles,158849419,100.00,,
2199367548,,instructions,158849419,100.00,,
491663212,,branches,158849419,100.00,,
5547631,,branch-misses,158849419,100.00,,
158.85,msec,task-clock,158849419,100.00,,
