# started on Tue Sep 15 13:52:49 2026

253810856,,cycles,56881558,100.00,,
737368654,,instructions,56881558,100.00,,
159927566,,branches,56881558,100.00,,
2684853,,branch-misses,56881558,100.00,,
56.88,msec,task-clock,56881558,100.00,,
