1	11522
2	4798
3	9474
4	32176
5	10364
6	10075
7	7407
8	13937
9	7558
10	5876
11	5117
12	651
13	1981
14	1900
15	635
16	3928
17	13949
18	3899
19	1655
20	4448
21	7272
22	7886
23	685
24	438
25	44
26	261
27	340
28	1280
29	1685
30	495
31	739
32	10479
33	6769
34	22680
35	3247
36	1379
37	108
38	452
39	3122
40	2422
41	1357
42	1146
43	84
44	8044
45	7792
46	8642
47	8
48	2263
49	35
50	432
51	1630
52	2286
53	25598
54	1073
55	2195
56	2774
57	1677
58	12738
60	1333
62	462
63	344
64	59227
65	32
66	72
67	2071
68	3644
69	259
70	1306
71	64
72	790
73	2618
74	522
76	3778
77	514
78	2053
79	4580
80	408
82	807
84	85
85	148
87	148
88	330
90	178
91	162
96	557
97	40
98	22
104	48
108	19
110	44
112	435
116	2073
120	2
123	1
128	3647
131	2
132	2
139	934
144	29
148	79
152	1272
156	2019
157	934
160	3146
161	934
169	934
172	2
176	80
180	56
181	42
184	9
192	492
196	18
200	2734
212	140
216	1541
218	132
224	3
225	8
226	44
227	88
232	23
240	57
242	53
248	853
251	53
252	53
254	3124
256	5637
258	828
261	53
262	2
264	34
271	53
272	2
274	53
280	89
281	53
284	53
287	53
288	39
290	881
291	42
293	775
302	53
304	4
306	53
308	91
309	652
310	518
311	123
312	1305
314	53
315	70
316	53
320	269
323	70
324	53
328	1
336	11
344	4
345	42
368	2
376	10
384	560
389	2
392	25
396	70
397	53
399	53
403	53
406	70
407	53
408	96
409	53
413	53
416	1190
420	53
423	53
426	53
429	53
432	13
435	4224
441	53
445	53
446	53
447	53
449	53
450	51
451	53
453	104
456	21
459	72
464	10
467	53
471	51
472	71
475	51
476	1
477	19
480	208
481	19
483	51
484	1
489	19
492	1
494	1
496	36
500	7
510	2
512	105
514	2
516	8
524	2
528	2
530	53
540	53
544	84
546	53
553	53
556	157
559	53
560	66
562	19
566	51
569	53
572	72
574	53
575	53
576	8
578	53
586	53
591	53
592	42
600	38
602	53
605	53
608	4
610	51
613	51
622	19
623	53
624	459
625	19
628	1799
631	51
632	68
634	16
635	51
636	53
640	118
643	70
647	21
648	42
655	19
656	5
659	53
660	1
661	16
669	53
672	2
686	53
689	53
692	12
696	2
707	53
709	53
711	53
716	51
719	106
720	46
726	51
728	25
736	745
738	72
741	53
744	2
759	53
763	53
768	9
770	51
771	53
773	51
778	2
784	4
786	5
788	19
791	70
792	61
795	51
800	82
802	53
803	51
807	8
809	19
813	19
816	1068
819	53
821	19
822	53
838	9
839	14
840	54
844	33
850	53
852	33
854	20
860	53
862	20
876	51
886	51
892	53
894	19
895	53
896	2
897	42
904	19
912	2
913	53
917	53
925	86
928	5
930	51
933	51
935	33
941	20
951	71
952	15
954	19
955	65
957	19
958	19
960	34
961	19
963	51
968	1
973	14
975	19
979	38
980	20
983	20
984	3
987	33
988	1
992	14
993	19
995	14
1001	39
1004	53
1014	53
1015	20
1020	2
1023	20
1024	49
1028	2
1032	2
1036	51
1046	104
1048	2
1049	53
1056	2
1060	19
1067	53
1070	19
1071	53
1072	116
1074	14
1079	53
1080	19
1084	14
1090	70
1091	2
1092	42
1093	51
1102	20
1104	16
1111	51
1112	20
1113	14
1115	51
1116	14
1119	19
1120	21
1122	19
1123	70
1127	20
1130	20
1134	14
1140	19
1141	19
1145	19
1146	24
1147	16
1148	14
1153	19
1154	19
1156	14
1158	53
1162	19
1168	53
1176	31
1184	38
1196	51
1200	53
1203	53
1204	2
1206	51
1212	25
1216	4
1221	53
1222	31
1224	22
1225	53
1226	19
1233	53
1235	14
1236	19
1240	72
1241	19
1245	14
1250	51
1251	19
1253	51
1260	14
1263	14
1266	19
1269	19
1271	51
1275	51
1279	14
1280	24
1283	51
1285	26
1286	33
1289	19
1296	1
1307	19
1311	19
1312	55
1319	19
1322	53
1328	23
1344	1
1354	53
1356	51
1357	53
1360	3
1361	8
1366	51
1375	53
1376	2
1379	53
1387	53
1392	19
1402	19
1410	51
1413	51
1416	28
1431	51
1435	51
1443	51
1452	19
1455	19
1466	53
1472	30
1473	19
1476	53
1477	19
1485	19
1488	1
1508	53
1511	53
1516	51
1526	51
1529	53
1533	53
1536	1
1541	53
1558	19
1568	62
1570	51
1572	5
1573	51
1584	66
1589	51
1590	40
1616	53
1618	19
1620	53
1621	19
1630	53
1632	34
1636	8
1637	26
1638	14
1662	53
1665	53
1683	53
1687	53
1695	53
1704	8
1728	1
1754	1
1764	1
1774	53
1784	53
1792	1
1816	53
1819	53
1837	53
1841	53
1849	53
1888	49
1894	2
1895	42
1904	1
1920	4
1928	53
1936	1
1938	53
1968	2
1970	53
1973	53
1976	1
1984	1
1989	53
1990	42
2040	2
2048	107
2056	2
2064	1
2096	2
2112	2
2128	59
2231	2
2232	42
2297	1
2307	1
2352	51
2392	1
2432	4
2448	11
2464	331
2496	1
2640	101
2776	1
2832	12
2840	1
2850	1
2944	6
2952	1
2965	2
2966	42
3020	2
3021	42
3096	1
3136	9
3152	116
3216	18
3224	7
3244	2
3245	42
3264	2
3276	2
3328	3
3383	1
3393	1
3481	1
3528	16
3530	4
3531	15
3611	1
3661	11
3666	7
3667	14
3672	11
3776	5
3808	1
3840	4
3872	1
3926	1
3936	1
4096	21
4160	8
4192	2
4216	2
4224	2
4240	24
4248	14
4276	38
4352	2
4356	2
4357	42
4439	2
4440	42
4469	1
4479	1
4528	1
4656	2
4657	42
4704	11
4711	2
4712	42
4801	2
4802	42
4878	4
4896	4
5013	1
5023	1
5078	7
5440	8
5447	4
5492	2
5540	2
5557	3
5558	25
5567	2
5568	29
5603	7
5664	17
5712	33
6013	7
6288	14
7056	9
7221	2
7222	42
7248	29
7344	2
7616	1
7626	46
7627	42
7653	48
7654	84
7680	4
7744	1
8105	4
8192	1
8258	7
8496	5
8536	38
10370	2
10401	7
11985	2
11986	42
14480	14
15232	1
15488	1
16384	1
17056	38
19992	1
24128	1
25208	1
26304	1
30464	1
30976	1
32768	1254
33976	13
34096	38
34398	3
34402	2
34404	8
34473	1
34477	1
35072	11
43840	12
47552	962
60928	1
61952	1
65536	17
67172	8
68176	36
68796	3
68804	2
68946	1
68954	1
73728	1
99940	8
132708	8
137592	3
137608	2
137892	1
137908	1
165476	8
198244	8
231012	8
263780	8
275184	3
275216	2
275784	1
275816	1
296548	8
329316	8
362084	8
380032	291
394852	8
427620	8
460388	8
493156	8
525924	8
550368	3
550432	2
551568	1
551632	1
558692	8
591460	8
624228	8
656996	8
689764	8
722532	8
755300	8
788068	8
820836	8
853604	8
886372	8
919140	8
951908	8
984676	8
1017444	8
1050212	8
1082980	8
1100736	3
1100864	2
1103136	1
1103264	1
1115748	8
1148516	8
1181284	8
1214052	8
1246820	8
1279588	8
1312356	8
1345124	8
1377892	8
1410660	8
1443428	8
1476196	8
1508964	8
1541732	8
1574500	8
1607268	8
1640036	8
1672804	8
1705572	8
1738340	8
1771108	8
1803876	8
1836644	8
1869412	8
1902180	8
1934948	8
1967716	8
2000484	8
2033252	8
2066020	8
2097152	40
2097153	432
2098788	8
2099524	8
2132292	8
2165060	8
2197828	8
2201472	3
2201728	2
2206272	1
2206528	1
2230596	8
2263364	8
2296132	8
2328900	8
2361668	8
2363494	56
2394436	8
2427204	8
2459972	8
2492740	8
2525508	8
2558276	8
2591044	8
2623812	8
2656580	8
2689348	8
2722116	8
2754884	8
2787652	8
2820420	8
2853188	8
2885956	8
2918724	8
2951492	8
2984260	8
3017028	8
3049796	8
3082564	8
3115332	8
3148100	8
3180868	8
3213636	8
3246404	8
3279172	8
3311940	8
3344708	8
3377476	8
3410244	8
3443012	8
3475780	8
3508548	8
3541316	8
3574084	8
3606852	8
3639620	8
3672388	8
3705156	8
3737924	8
3770692	8
3803460	8
3836228	8
3868996	8
3901764	8
3934532	8
3967300	8
4000068	8
4032836	8
4065604	8
4098372	8
4131140	8
4163908	8
4196676	8
4197412	8
4230180	8
4262948	8
4295716	8
4328484	8
4361252	8
4394020	8
4402944	3
4403456	2
4412544	1
4413056	1
4426788	8
4459556	8
4492324	8
4525092	8
4557860	8
4590628	8
4623396	8
4656164	8
4688932	8
4721700	8
4754468	8
4787236	8
4820004	8
4852772	8
4885540	8
4918308	8
4951076	8
4983844	8
5016612	8
5049380	8
5082148	8
5114916	8
5147684	8
5180452	8
5213220	8
5245988	8
5278756	8
5311524	8
5344292	8
5377060	8
5409828	8
5442596	8
5475364	8
5508132	8
5540900	8
5573668	8
5606436	8
5639204	8
5671972	8
5704740	8
5737508	8
5770276	8
5803044	8
5835812	8
5868580	8
5901348	8
5934116	8
5966884	8
5999652	8
6032420	8
6065188	8
6097956	8
6130724	8
6163492	8
6196260	8
6229028	8
6261796	8
6294564	8
6295300	8
6328068	8
6360836	8
6393604	8
6426372	8
6459140	8
6491908	8
6524676	8
6557444	8
6590212	8
6622980	8
6655748	8
6688516	8
6721284	8
6754052	8
6786820	8
6819588	8
6852356	8
6885124	8
6917892	8
6950660	8
6983428	8
7016196	8
7048964	8
7081732	8
7114500	8
7147268	8
7180036	8
7212804	8
7245572	8
7278340	8
7311108	8
7343876	8
7376644	8
7409412	8
7442180	8
7474948	8
7507716	8
7540484	8
7573252	8
7606020	8
7638788	8
7671556	8
7704324	8
7737092	8
7769860	8
7802628	8
7835396	8
7868164	8
7900932	8
7933700	8
7966468	8
7999236	8
8032004	8
8064772	8
8097540	8
8130308	8
8163076	8
8195844	8
8228612	8
8261380	8
8294148	8
8326916	8
8359684	8
8392452	8
8393188	8
8425956	8
8458724	8
8491492	8
8524260	8
8557028	8
8589796	8
8622564	8
8655332	8
8688100	8
8720868	8
8753636	8
8786404	8
8805888	3
8806912	2
8819172	8
8825088	1
8826112	1
8851940	8
8884708	8
8917476	8
8950244	8
8983012	8
