# dvtr-insert-n1  (callgrind --separate-callers=1, inclusive)
 3,008,053 ( 3.01%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse
 2,356,925 ( 2.36%)  <repo>/crates/litchi-ooxml-common/src/xml_name/model.rs:litchi_ooxml_common::mce::codec::expand'litchi_ooxml_common::mce::codec::start
 2,276,602 ( 2.28%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/raw_vec/mod.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::write_start
 2,260,764 ( 2.27%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/core/src/num/uint_macros.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice

# dvtr-set-n4  (callgrind --separate-callers=1, inclusive)
Profiled target:  <probe> edit <scratch>/derived/dataValidationTableRange-proj-plain.xlsx County Ranking C31 4 (PID 1899183, part 1)
385,871,038 (100.0%)  PROGRAM TOTALS
318,508,383 (82.54%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many'xlsx_admission_probe::main [<probe>]
318,453,048 (82.53%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed'litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many [<probe>]
275,607,482 (71.42%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_markup_compatibility'litchi_ooxml_common::mce::codec::process_ooxml [<probe>]
271,178,816 (70.28%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::start'litchi_ooxml_common::mce::codec::process_markup_compatibility [<probe>]
242,532,783 (62.85%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::write_start'litchi_ooxml_common::mce::codec::start [<probe>]
214,045,333 (55.47%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::esc'litchi_ooxml_common::mce::codec::write_start [<probe>]
197,984,403 (51.31%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [<probe>]
190,440,826 (49.35%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected [<probe>]
188,330,485 (48.81%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc [<probe>]
148,793,640 (38.56%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::worksheet::parse [<probe>]
124,255,085 (32.20%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/raw_vec/mod.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc
120,410,251 (31.20%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::load_source_catalog'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [<probe>]
116,688,203 (30.24%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::capture_auxiliary_source'litchi_xlsx::cell_values::snapshot::load_source_catalog [<probe>]
116,222,253 (30.12%)  <repo>/crates/litchi-xlsx/src/raw/styles.rs:litchi_xlsx::raw::styles::parse'litchi_xlsx::cell_values::snapshot::capture_auxiliary_source [<probe>]
114,575,434 (29.69%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/raw_vec/mod.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice [<probe>]
103,707,461 (26.88%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::styles::parse [<probe>]
 79,407,994 (20.58%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/alloc.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice
 65,699,650 (17.03%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::MultiSourceEdit::commit'xlsx_admission_probe::main [<probe>]
 46,220,888 (11.98%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [<probe>]
 43,110,666 (11.17%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [<probe>]
 41,653,073 (10.79%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition [<probe>]
 41,253,562 (10.69%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse [<probe>]
 38,494,600 ( 9.98%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 22,184,357 ( 5.75%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start_row'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start [<probe>]
 21,344,312 ( 5.53%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/core/src/ptr/mod.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc
 20,803,635 ( 5.39%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [<probe>]
 19,112,859 ( 4.95%)  <repo>/crates/litchi-ooxml-common/src/xml.rs:litchi_ooxml_common::xml::unqualified_attribute_value'litchi_xlsx::raw::worksheet::validation::optional_bool [<probe>]
 18,310,144 ( 4.75%)  ./string/../sysdeps/x86_64/multiarch/memmove-vec-unaligned-erms.S:__memcpy_avx_unaligned_erms'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice [/usr/lib/x86_64-linux-gnu/libc.so.6]
 17,649,197 ( 4.57%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [<probe>]
 15,725,145 ( 4.08%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/edit/package.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [<probe>]
 15,380,239 ( 3.99%)  <repo>/crates/litchi-ooxml-common/src/xml_name/codec.rs:litchi_ooxml_common::xml_name::codec::parse'litchi_ooxml_common::mce::codec::expand [<probe>]
 13,870,370 ( 3.59%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/validation.rs:litchi_xlsx::raw::worksheet::validation::optional_bool'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start_row [<probe>]
 13,645,248 ( 3.54%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 13,645,240 ( 3.54%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/edit/codec/snapshot/scan.rs:litchi_xlsx::raw::worksheet::edit::codec::snapshot::scan::scan_with_limit'litchi_xlsx::raw::worksheet::edit::package::rewrite_value_only_with_provenance [<probe>]
 13,462,313 ( 3.49%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::expand'litchi_ooxml_common::mce::codec::start [<probe>]
 12,593,633 ( 3.26%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::write_start [<probe>]
 12,032,069 ( 3.12%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse
  9,444,328 ( 2.45%)  <repo>/crates/litchi-ooxml-common/src/xml_name/model.rs:litchi_ooxml_common::mce::codec::expand'litchi_ooxml_common::mce::codec::start
  9,043,056 ( 2.34%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/core/src/num/uint_macros.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice
  8,878,076 ( 2.30%)  /home/zhuhe/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/quick-xml-0.41.0/src/reader/ns_reader.rs:quick_xml::reader::ns_reader::NsReader<R>::process_event'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [<probe>]

# fct-insert-n1  (callgrind --separate-callers=1, inclusive)
Profiled target:  <probe> edit <scratch>/derived/FormatConditionTests-proj-plain.xlsx Flags A99 1 --insert (PID 1899069, part 1)
26,870,995 (100.0%)  PROGRAM TOTALS
19,088,020 (71.04%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::start'litchi_ooxml_common::mce::codec::process_markup_compatibility [<probe>]
18,282,179 (68.04%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_markup_compatibility'litchi_ooxml_common::mce::codec::process_ooxml [<probe>]
17,376,930 (64.67%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::write_start'litchi_ooxml_common::mce::codec::start [<probe>]
16,059,293 (59.76%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many'xlsx_admission_probe::main [<probe>]
16,051,396 (59.74%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed'litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many [<probe>]
15,457,944 (57.53%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::esc'litchi_ooxml_common::mce::codec::write_start [<probe>]
13,646,355 (50.78%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc [<probe>]
 9,601,061 (35.73%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::MultiSourceEdit::commit'xlsx_admission_probe::main [<probe>]
 9,112,464 (33.91%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/raw_vec/mod.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc
 9,010,232 (33.53%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::load_source_catalog'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [<probe>]
 8,445,948 (31.43%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/raw_vec/mod.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice [<probe>]
 7,587,281 (28.24%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [<probe>]
 7,397,750 (27.53%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 7,288,833 (27.13%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::capture_auxiliary_source'litchi_xlsx::cell_values::snapshot::load_source_catalog [<probe>]
 7,032,873 (26.17%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [<probe>]
 6,951,143 (25.87%)  <repo>/crates/litchi-xlsx/src/raw/styles.rs:litchi_xlsx::raw::styles::parse'litchi_xlsx::cell_values::snapshot::capture_auxiliary_source [<probe>]
 6,719,029 (25.00%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected [<probe>]
 6,270,293 (23.33%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::styles::parse [<probe>]
 5,931,408 (22.07%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/alloc.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice
 5,742,560 (21.37%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [<probe>]
 5,158,391 (19.20%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::worksheet::parse [<probe>]
 2,302,624 ( 8.57%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [<probe>]
 2,254,189 ( 8.39%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition [<probe>]
 1,642,763 ( 6.11%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [<probe>]
 1,547,196 ( 5.76%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse [<probe>]
 1,521,961 ( 5.66%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::invalidated_workbook_xml'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [<probe>]
 1,507,020 ( 5.61%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/core/src/ptr/mod.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc
 1,464,307 ( 5.45%)  <repo>/crates/litchi-xlsx/src/raw/recalc.rs:litchi_xlsx::raw::recalc::invalidate'litchi_xlsx::cell_values::snapshot::Snapshot::invalidated_workbook_xml [<probe>]
 1,458,299 ( 5.43%)  <repo>/crates/litchi-xlsx/src/calculation_properties/codec.rs:litchi_xlsx::raw::recalc::invalidate'litchi_xlsx::cell_values::snapshot::Snapshot::invalidated_workbook_xml
 1,458,297 ( 5.43%)  <repo>/crates/litchi-xlsx/src/calculation_properties/codec.rs:litchi_xlsx::calculation_properties::codec::inspect_with_policy'litchi_xlsx::raw::recalc::invalidate [<probe>]
 1,423,156 ( 5.30%)  <repo>/crates/litchi-xlsx/src/raw/catalog.rs:litchi_xlsx::raw::catalog::parse_catalog'litchi_xlsx::cell_values::snapshot::load_source_catalog [<probe>]
 1,284,205 ( 4.78%)  ./string/../sysdeps/x86_64/multiarch/memmove-vec-unaligned-erms.S:__memcpy_avx_unaligned_erms'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice [/usr/lib/x86_64-linux-gnu/libc.so.6]
 1,186,767 ( 4.42%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::catalog::parse_catalog [<probe>]
 1,174,722 ( 4.37%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_markup_compatibility'litchi_xlsx::calculation_properties::codec::inspect_with_policy [<probe>]
 1,017,461 ( 3.79%)  <repo>/crates/litchi-ooxml-common/src/xml.rs:litchi_ooxml_common::xml::unqualified_attribute_value'litchi_xlsx::raw::worksheet::validation::optional_bool [<probe>]
   967,846 ( 3.60%)  <repo>/crates/litchi-ooxml-common/src/xml_name/codec.rs:litchi_ooxml_common::xml_name::codec::parse'litchi_ooxml_common::mce::codec::expand [<probe>]
   920,519 ( 3.43%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::write_start [<probe>]
   883,427 ( 3.29%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start_row'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start [<probe>]
   827,203 ( 3.08%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::from_path_with_limits'xlsx_admission_probe::main [<probe>]
   826,096 ( 3.07%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::from_read_at_with_limits'litchi_xlsx::cell_values::source::SourceBackedEditor::from_path_with_limits [<probe>]

# fct-insert-n4  (callgrind --separate-callers=1, inclusive)
Profiled target:  <probe> edit <scratch>/derived/FormatConditionTests-proj-plain.xlsx Flags A99 4 --insert (PID 1899119, part 1)
101,811,869 (100.0%)  PROGRAM TOTALS
 76,335,081 (74.98%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::start'litchi_ooxml_common::mce::codec::process_markup_compatibility [<probe>]
 73,079,951 (71.78%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_markup_compatibility'litchi_ooxml_common::mce::codec::process_ooxml [<probe>]
 69,512,186 (68.28%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::write_start'litchi_ooxml_common::mce::codec::start [<probe>]
 62,216,925 (61.11%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many'xlsx_admission_probe::main [<probe>]
 62,186,472 (61.08%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed'litchi_xlsx::cell_values::source::SourceBackedEditor::edit_many [<probe>]
 61,832,499 (60.73%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::esc'litchi_ooxml_common::mce::codec::write_start [<probe>]
 54,586,143 (53.61%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc [<probe>]
 38,325,626 (37.64%)  <repo>/crates/litchi-xlsx/src/cell_values/source.rs:litchi_xlsx::cell_values::source::MultiSourceEdit::commit'xlsx_admission_probe::main [<probe>]
 36,450,579 (35.80%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/raw_vec/mod.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc
 34,177,524 (33.57%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::load_source_catalog'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [<probe>]
 33,729,647 (33.13%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/raw_vec/mod.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice [<probe>]
 30,264,386 (29.73%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [<probe>]
 29,506,597 (28.98%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source'litchi_xlsx::cell_values::source::MultiSourceEdit::commit
 27,975,752 (27.48%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected'litchi_xlsx::cell_values::snapshot::MultiSnapshot::load_source_backed [<probe>]
 27,912,134 (27.42%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::capture_auxiliary_source'litchi_xlsx::cell_values::snapshot::load_source_catalog [<probe>]
 27,535,205 (27.05%)  <repo>/crates/litchi-xlsx/src/raw/styles.rs:litchi_xlsx::raw::styles::parse'litchi_xlsx::cell_values::snapshot::capture_auxiliary_source [<probe>]
 27,093,512 (26.61%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/mod.rs:litchi_xlsx::raw::worksheet::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_source_selected [<probe>]
 24,840,947 (24.40%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::styles::parse [<probe>]
 23,671,487 (23.25%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/alloc/src/alloc.rs:alloc::raw_vec::RawVecInner<A>::finish_grow'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice
 22,887,943 (22.48%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [<probe>]
 20,913,561 (20.54%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::worksheet::parse [<probe>]
  9,139,931 ( 8.98%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse [<probe>]
  8,946,427 ( 8.79%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::start'litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::transition [<probe>]
  6,568,946 ( 6.45%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::cell_values::snapshot::Snapshot::from_rewritten_value_source [<probe>]
  6,126,183 ( 6.02%)  <repo>/crates/litchi-xlsx/src/raw/worksheet/codec.rs:litchi_xlsx::raw::worksheet::codec::<impl litchi_xlsx::raw::worksheet::model::Parser>::parse'litchi_xlsx::raw::worksheet::parse [<probe>]
  6,082,214 ( 5.97%)  <repo>/crates/litchi-xlsx/src/cell_values/snapshot.rs:litchi_xlsx::cell_values::snapshot::Snapshot::invalidated_workbook_xml'litchi_xlsx::cell_values::source::MultiSourceEdit::commit [<probe>]
  6,028,080 ( 5.92%)  /rustc/59807616e1fa2540724bfbac14d7976d7e4a3860/library/core/src/ptr/mod.rs:litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice'litchi_ooxml_common::mce::codec::esc
  5,850,812 ( 5.75%)  <repo>/crates/litchi-xlsx/src/raw/recalc.rs:litchi_xlsx::raw::recalc::invalidate'litchi_xlsx::cell_values::snapshot::Snapshot::invalidated_workbook_xml [<probe>]
  5,826,456 ( 5.72%)  <repo>/crates/litchi-xlsx/src/calculation_properties/codec.rs:litchi_xlsx::raw::recalc::invalidate'litchi_xlsx::cell_values::snapshot::Snapshot::invalidated_workbook_xml
  5,826,448 ( 5.72%)  <repo>/crates/litchi-xlsx/src/calculation_properties/codec.rs:litchi_xlsx::calculation_properties::codec::inspect_with_policy'litchi_xlsx::raw::recalc::invalidate [<probe>]
  5,682,034 ( 5.58%)  <repo>/crates/litchi-xlsx/src/raw/catalog.rs:litchi_xlsx::raw::catalog::parse_catalog'litchi_xlsx::cell_values::snapshot::load_source_catalog [<probe>]
  5,136,820 ( 5.05%)  ./string/../sysdeps/x86_64/multiarch/memmove-vec-unaligned-erms.S:__memcpy_avx_unaligned_erms'litchi_ooxml_common::mce::codec::BoundedOutput::extend_from_slice [/usr/lib/x86_64-linux-gnu/libc.so.6]
  4,737,239 ( 4.65%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_ooxml'litchi_xlsx::raw::catalog::parse_catalog [<probe>]
  4,691,525 ( 4.61%)  <repo>/crates/litchi-ooxml-common/src/mce/codec.rs:litchi_ooxml_common::mce::codec::process_markup_compatibility'litchi_xlsx::calculation_properties::codec::inspect_with_policy [<probe>]
  4,031,426 ( 3.96%)  <repo>/crates/litchi-ooxml-common/src/xml.rs:litchi_ooxml_common::xml::unqualified_attribute_value'litchi_xlsx::raw::worksheet::validation::optional_bool [<probe>]
  3,880,304 ( 3.81%)  <repo>/crates/litchi-ooxml-common/src/xml_name/codec.rs:litchi_ooxml_common::xml_name::codec::parse'litchi_ooxml_common::mce::codec::expand [<probe>]
