kind,case,index,elapsed_ns,bytes,objects,archive_sha256,output_sha256
sample,dense_crlf-49,0,2612720,259999,10000,4376ae7067b0aa03f34a7d4cf24796c22806cbf528696068d0dbc06d377cbdec,829a2122fab3ae843a3ab07164c05ec3d8116a91399885502b3317d145e7c708
sample,all_cr-49,0,4208006,499999,10000,ea7a9190fa54ae2fe2083736a3ac40737f9a749d3c6ddbd813ece3a17b0f8024,4e7c6f011d6b8b058eca5405170a297fedec9dffae013fb31064ef78e8959eba
sample,sparse_crlf-49,0,1407395,489999,10000,8ca2da968b6788ab2efad270e5dd4515db1b96f44c8b864ece6a066126595369,e677626f7f2b32f4c354e798965af4ebccbc57b60c13186de23a2b97b8a4afeb
sample,dense_crlf-1024,0,1676676,256499,500,3ad915702f8927321f50e4db42a4d0b3acc0b7d7299945a087ea3b68db3db73e,887ca114a3e64d1f43d437b0cb11becab0d597f02a01acc91bea07a62bf786b9
sample,all_cr-1024,0,3263012,512499,500,8daa7311fa122f481e84b77d4b9415697087da2a1308fe3345308bbb8764f55c,fad1998d4f23c96219b7cb5c251ce4d8bb9de2fa697aec86f84a98607574224c
sample,sparse_crlf-1024,0,349831,510499,500,5587cf2a0cf4fdda503bd1322fc2885963c24d4b8ec0a2a5347d0e93f3b5c5df,122aabbf98920296407d72a8d903976897313543d3a393034c4e9245ef7101ce
sample,dense_crlf-65536,0,1657476,262151,8,dc2d5f78bd77dcc14e006280e3c6fc78716aa1906045a9fbab3669baba4e1d85,24290201937affbe43876f1d564dfe61d03a696020830ae6162283c7e05e96db
sample,all_cr-65536,0,3279492,524295,8,435ec912e125c9f8ec95aa13ae97a7e5c07ec4f556588e54fb62969a2748fbef,119523d5019ffc56a1f411e3ea7c9b170aeeafbb9216c2b04156c486a419c04a
sample,sparse_crlf-65536,0,301481,522255,8,4edca701f475cd006d9a6a13adfe1df33a941fb0d75dc7f208f20d3c5d1d80f5,03a7e983b36035b5a12262b7862ec3ecec67ca006b9e7b01527dc87f05dd7d6e
