pptx_source_backed_images_query	178285	161261	-9.548756204952744	174735	156986	-10.157667324806136	195921	178311	-8.988316719494081	191191	174111	-8.93347490206129	196201	180121	-8.195676882380823	192481	176811	-8.141063273777672	-1.9911938749754607	-2.4142383920049406	-1.8960148011478024	-2.6509819485182406	-2.355435166647038	-1.83765357731747
pptx_source_backed_image_query	175941	154065	-12.433713574436885	175780	153976	-12.404141540562065	188011	172151	-8.435676635941514	191721	163550	-14.693747685438737	191081	172741	-9.598023874691885	191840	165061	-13.959028356964136	-0.09150794868734405	1.9732887969320945	0.3972137470496805	-0.05776782526855548	-4.996195200724945	-4.445962452457726
pptx_source_backed_read_image_query	412787	393517	-4.668267169266474	418251	397692	-4.915469419080887	425922	415112	-2.5380233939547616	434252	412702	-4.962556303713051	426072	420462	-1.3166788711767026	447602	415742	-7.117930661614559	1.3236850966721336	1.9557571574137989	5.053136559079217	1.0609452704711613	-0.5805662086376688	-1.1225746916487103
