1	3670260
2	132
3	3146070
4	55
5	22
6	13
7	1
8	1048870
9	2
10	27
11	117
12	49
13	12
14	262157
15	1048599
16	524407
17	125
18	298
19	112
20	139
21	152
24	148
28	262156
30	13
31	12
32	524454
34	4
36	64
38	1
39	524378
40	54
47	3
48	6
56	44
57	7
60	1
63	8
64	1757
65	7
66	7
73	8
74	64
76	1
78	524378
80	23
81	4
82	9
90	1
96	3670058
112	4
116	9
120	1
128	525059
134	3670032
136	4
139	5
143	1
144	3
148	12
152	10
156	282
157	5
161	5
169	5
180	5
192	11
195	640
200	4
208	16
212	24
216	5
224	3
240	3
251	5
256	14
261	5
264	9
278	5
280	20
281	5
288	17
297	5
298	11
304	4
308	8
312	4
314	1
332	3
368	3
372	4
408	19
448	4
472	1
480	4
512	12
513	11
544	7
576	3
628	10
648	1
664	1
808	2
856	1
877	2
920	10
1024	9
1096	1
2048	8
2176	4
2192	4
4096	5
4276	8
8192	8
16384	8
21066	1
24576	4
32768	70
32769	10
33387	1
40960	4
42132	1
47552	56
49152	4
57344	4
62912	12
65536	66
65537	54
66774	1
73728	5
81920	4
84264	1
90112	4
98304	4
106496	4
114688	4
122880	4
131072	9
133548	1
139264	4
147456	4
155648	4
163840	4
168528	1
172032	4
180224	4
188416	4
196608	4
204800	4
212992	4
221184	4
229376	4
237568	4
245760	4
253952	4
262144	9
267096	1
270336	4
278528	4
286720	4
294912	4
303104	4
311296	4
319488	4
327680	4
335872	4
337056	1
342213	1
342608	1
343935	8
343952	1
344064	1
344330	3
344352	1
380032	10
524288	5
534192	1
674112	1
1048576	4
1048592	3
1049104	1
2097152	1
3145728	6
3147264	2
6291456	1
6291607	4
6291608	7
6301591	2
6301592	3
7602368	1
