# started on Tue Sep  8 05:24:57 2026

84959973821;;cycles:u;19458649364;100.00;;
281833512110;;instructions:u;19458649364;100.00;;
63389859365;;branches:u;19458649364;100.00;;
84005741;;branch-misses:u;19458649364;100.00;;
77131552;;cache-misses:u;19458649364;100.00;;
556388;;page-faults;19458649364;100.00;;
