test-data/libreoffice-core/chart2/qa/extras/data/xls/chart.xls	validate	reads=12	bytes=6048	small=9	versions=13	lens=2	ok:2b5ca79f30ce5f26
test-data/libreoffice-core/chart2/qa/extras/data/xls/chart.xls	open	reads=11	bytes=4136	small=9	versions=12	lens=1	ok
test-data/libreoffice-core/chart2/qa/extras/data/xls/chart.xls	list	reads=11	bytes=4136	small=9	versions=13	lens=1	names:1:2640e63085d67b6c
test-data/libreoffice-core/chart2/qa/extras/data/xls/chart.xls	all-cells	reads=6	bytes=1914	small=5	versions=9	lens=1	sheet0:cells:9:7633abc5345fa8c2
test-data/libreoffice-core/chart2/qa/extras/data/xls/chart.xls	full-text	reads=6	bytes=1914	small=5	versions=43	lens=1	text:45:9e6997221968c324
test-data/libreoffice-core/sc/qa/extras/testdocuments/NamesSheetLocal.xls	validate	reads=21	bytes=23700	small=16	versions=16	lens=2	ok:5e712abfd53868a4
test-data/libreoffice-core/sc/qa/extras/testdocuments/NamesSheetLocal.xls	open	reads=20	bytes=21032	small=16	versions=15	lens=1	ok
test-data/libreoffice-core/sc/qa/extras/testdocuments/NamesSheetLocal.xls	list	reads=20	bytes=21032	small=16	versions=16	lens=1	names:2:811748831cc86318
test-data/libreoffice-core/sc/qa/extras/testdocuments/NamesSheetLocal.xls	all-cells	reads=24	bytes=22498	small=20	versions=26	lens=1	no-cells
test-data/libreoffice-core/sc/qa/extras/testdocuments/NamesSheetLocal.xls	full-text	reads=4	bytes=1466	small=4	versions=15	lens=1	text:2:2fd7d1189d0e5fde
test-data/libreoffice-core/sc/qa/extras/testdocuments/tdf78897.xls	validate	reads=13	bytes=9315	small=9	versions=14	lens=2	ok:5e712abfd53868a4
test-data/libreoffice-core/sc/qa/extras/testdocuments/tdf78897.xls	open	reads=12	bytes=6184	small=9	versions=13	lens=1	ok
test-data/libreoffice-core/sc/qa/extras/testdocuments/tdf78897.xls	list	reads=12	bytes=6184	small=9	versions=14	lens=1	names:3:775aa073a1b7a374
test-data/libreoffice-core/sc/qa/extras/testdocuments/tdf78897.xls	all-cells	reads=5	bytes=2983	small=3	versions=8	lens=1	sheet0:cells:321:75a0da7cf969ae5a
test-data/libreoffice-core/sc/qa/extras/testdocuments/tdf78897.xls	full-text	reads=7	bytes=3771	small=5	versions=232	lens=1	text:705:e9a97fe18fa5d4e6
test-data/libreoffice-core/sc/qa/unit/data/xls/cell-borders.xls	validate	reads=13	bytes=16658	small=9	versions=15	lens=2	ok:5e712abfd53868a4
test-data/libreoffice-core/sc/qa/unit/data/xls/cell-borders.xls	open	reads=13	bytes=13022	small=9	versions=15	lens=1	ok
test-data/libreoffice-core/sc/qa/unit/data/xls/cell-borders.xls	list	reads=13	bytes=13022	small=9	versions=16	lens=1	names:4:3e3a5dc0ab6a75ad
test-data/libreoffice-core/sc/qa/unit/data/xls/cell-borders.xls	all-cells	reads=16	bytes=1737	small=15	versions=19	lens=1	sheet0:cells:53:d9e701c9d69345c6
test-data/libreoffice-core/sc/qa/unit/data/xls/cell-borders.xls	full-text	reads=37	bytes=4020	small=36	versions=326	lens=1	text:732:cbc815066851ad76
