/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/chart2/qa/extras/data/xlsx/boxWhisker.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/chart2/qa/extras/data/xlsx/tdf143127.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/oox/qa/unit/data/chart-data-label-char-color.docx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/oox/qa/unit/data/import-mce.pptx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/oox/qa/unit/data/shape-text-alignment.pptx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/oox/qa/unit/data/tdf131082.pptx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/NamedSheetViews.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/Spill.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/activex_checkbox.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/dataValidity.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/dateAutofilter.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/enhanced-protection.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/enhancedProtectionRangeShorthand.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/external-refs.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/freezePaneStartCell.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/invalid_ext_data_validation.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/page_scale.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/queryTableExport.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx	error	-	XmlPublication { part: "/customXml/item1.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf134455.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf134459_HeaderFooterColor.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf136721_letter_sized_paper.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
/home/zhuhe/code/litchi-worktrees/0665/test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf143068_top10filter.xlsx	error	-	XmlPublication { part: "/docProps/app.xml", source: NotCompact(Violation { kind: FormattingWhitespace, offset: 21 }) }	-
