# started on Sat Sep 12 03:08:10 2026

261917003,,cycles,58467098,100.00,,
754014827,,instructions,58467098,100.00,,
129755695,,branches,58467098,100.00,,
277146,,branch-misses,58467098,100.00,,
3190030,,cache-misses,58467098,100.00,,
0,,context-switches,58467098,100.00,,
0,,cpu-migrations,58467098,100.00,,
1231,,page-faults,58467098,100.00,,
