container	before_requests	after_requests	before_bytes	after_bytes	before_versions	after_versions
test-data/iwork/keynote/media-properties-placeholder-native.key	3	2	5118	5072	4	4
test-data/iwork/keynote/media-replacement-native.key	3	2	4980	4934	4	4
test-data/iwork/keynote/media-replacement-retirement-resaved.key	3	2	4972	4926	4	4
test-data/iwork/keynote/media-watermark-reduplicate-native.key	3	2	4980	4934	4	4
test-data/iwork/keynote/media-watermark-removal-native.key	3	2	4980	4934	4	4
test-data/iwork/keynote/slide-audio-creation-focused-native.key	3	2	5057	5011	4	4
test-data/iwork/keynote/slide-layout-native-resaved.key	3	2	5053	5007	4	4
test-data/iwork/keynote/slide-movie-creation-focused-native.key	3	2	4980	4934	4	4
test-data/iwork/keynote/slide-movie-creation-fresh-focused-native.key	3	2	5126	5080	4	4
test-data/iwork/keynote/slide-movie-creation-source-native.key	3	2	4980	4934	4	4
test-data/iwork/keynote/slide-movie-geometry-focused-native.key	3	2	5118	5072	4	4
test-data/iwork/keynote/slide-movie-geometry-source-native.key	3	2	5118	5072	4	4
test-data/iwork/keynote/slide-movie-geometry-vertical-focused-native.key	3	2	5118	5072	4	4
test-data/iwork/keynote/slide-table-merges-native.key	3	2	7172	7126	4	4
test-data/iwork/keynote/slide-table-read-native.key	3	2	7172	7126	4	4
test-data/iwork/keynote/table-discovery.key	3	2	7180	7134	4	4
test-data/iwork/numbers/audio-playback-native-resaved.numbers	3	2	3433	3387	4	4
test-data/iwork/numbers/audio-playback-native.numbers	3	2	3433	3387	4	4
test-data/iwork/numbers/basic.numbers	3	2	3369	3323	4	4
test-data/iwork/numbers/cell-value-native.numbers	3	2	3361	3315	4	4
test-data/iwork/numbers/chart-arrangement-native.numbers	3	2	3440	3394	4	4
test-data/iwork/numbers/chart-arrangement-retirement-resaved.numbers	3	2	3447	3401	4	4
test-data/iwork/numbers/chart-data-edited-native.numbers	3	2	3308	3262	4	4
test-data/iwork/numbers/chart-data-native.numbers	3	2	3447	3401	4	4
test-data/iwork/numbers/chart-grid-authored-native.numbers	3	2	3308	3262	4	4
test-data/iwork/numbers/chart-grid-replaced-native.numbers	3	2	3308	3262	4	4
test-data/iwork/numbers/comment-compat-native-multiroot.numbers	3	2	3376	3330	4	4
test-data/iwork/numbers/comment-metadata-native-resaved.numbers	3	2	3308	3262	4	4
test-data/iwork/numbers/comment-reader-native-created.numbers	3	2	3369	3323	4	4
test-data/iwork/numbers/custom-datetime-native-resaved.numbers	3	2	3376	3330	4	4
test-data/iwork/numbers/custom-datetime-native.numbers	3	2	3369	3323	4	4
test-data/iwork/numbers/custom-number-native-resaved.numbers	3	2	3376	3330	4	4
test-data/iwork/numbers/custom-number-native.numbers	3	2	3369	3323	4	4
test-data/iwork/numbers/custom-retirement-cleared.numbers	3	2	3376	3330	4	4
test-data/iwork/numbers/custom-retirement-resaved.numbers	3	2	3369	3323	4	4
test-data/iwork/numbers/custom-text-native-resaved.numbers	3	2	3376	3330	4	4
test-data/iwork/numbers/custom-text-native-unicode.numbers	3	2	3376	3330	4	4
test-data/iwork/numbers/custom-text-native.numbers	3	2	3369	3323	4	4
test-data/iwork/numbers/duration-native-resaved.numbers	3	2	3376	3330	4	4
test-data/iwork/numbers/duration-native.numbers	3	2	3369	3323	4	4
test-data/iwork/numbers/formula-arena-native.numbers	3	2	3354	3308	4	4
test-data/iwork/numbers/formula-budget-native.numbers	3	2	3361	3315	4	4
test-data/iwork/numbers/formula-envelope-native.numbers	3	2	3354	3308	4	4
test-data/iwork/numbers/formula-events-native.numbers	3	2	3361	3315	4	4
test-data/iwork/numbers/image-adjustments-direct-resaved.numbers	3	2	3677	3631	4	4
test-data/iwork/numbers/image-adjustments-native-resaved.numbers	3	2	3677	3631	4	4
test-data/iwork/numbers/image-adjustments-native.numbers	3	2	3670	3624	4	4
test-data/iwork/numbers/image-adjustments-retirement-resaved.numbers	3	2	3677	3631	4	4
test-data/iwork/numbers/shared-model-native.numbers	3	2	3354	3308	4	4
test-data/iwork/numbers/table-data-list-native.numbers	3	2	3354	3308	4	4
test-data/iwork/numbers/table-merges-native.numbers	3	2	3361	3315	4	4
test-data/iwork/numbers/table-relocation-native-resaved.numbers	3	2	6046	6000	4	4
test-data/iwork/numbers/table-relocation-native.numbers	3	2	6053	6007	4	4
test-data/iwork/pages/audio-playback-native-resaved.pages	3	2	1052	1006	4	4
test-data/iwork/pages/audio-playback-native.pages	3	2	1044	998	4	4
test-data/iwork/pages/basic.pages	3	2	980	934	4	4
test-data/iwork/pages/body-sections-unicode.pages	3	2	980	934	4	4
test-data/iwork/pages/body-table-catalog-native.pages	3	2	5822	5776	4	4
test-data/iwork/pages/body-table-cells-native.pages	3	2	5830	5784	4	4
test-data/iwork/pages/body-table-comment-hidden-native-saved.pages	3	2	3424	3378	4	4
test-data/iwork/pages/body-table-cross-reference-native.pages	3	2	5830	5784	4	4
test-data/iwork/pages/body-table-hidden-axes-cleared-native.pages	3	2	3416	3370	4	4
test-data/iwork/pages/body-table-hidden-axes-focused-native.pages	3	2	3424	3378	4	4
test-data/iwork/pages/body-table-hidden-axes-native.pages	3	2	3424	3378	4	4
test-data/iwork/pages/body-table-merges-native.pages	3	2	5822	5776	4	4
test-data/iwork/pages/body-table-name-focused-native-saved.pages	3	2	3416	3370	4	4
test-data/iwork/pages/body-table-name-focused.pages	3	2	3243	3197	4	4
test-data/iwork/pages/body-table-name-visible-native.pages	3	2	3424	3378	4	4
test-data/iwork/pages/body-table-read-native.pages	3	2	5822	5776	4	4
test-data/iwork/pages/body-table-visible.pages	3	2	3416	3370	4	4
test-data/iwork/pages/chart-arrangement-native.pages	3	2	1051	1005	4	4
test-data/iwork/pages/chart-arrangement-retirement-resaved.pages	3	2	1059	1013	4	4
test-data/iwork/pages/chart-data-edited-native.pages	3	2	1051	1005	4	4
test-data/iwork/pages/chart-data-native.pages	3	2	1059	1013	4	4
test-data/iwork/pages/chart-grid-authored-native.pages	3	2	964	918	4	4
test-data/iwork/pages/chart-grid-replaced-native.pages	3	2	964	918	4	4
test-data/iwork/pages/image-adjustments-direct-resaved.pages	3	2	1289	1243	4	4
test-data/iwork/pages/image-adjustments-native-resaved.pages	3	2	1289	1243	4	4
test-data/iwork/pages/image-adjustments-native.pages	3	2	1281	1235	4	4
test-data/iwork/pages/image-adjustments-retirement-resaved.pages	3	2	1289	1243	4	4
test-data/iwork/pages/source-built-hidden-axes-before.pages	3	2	646	600	4	4
test-data/iwork/pages/source-built-hidden-axes-legacy.pages	3	2	646	600	4	4
test-data/iwork/pages/source-built-table-stylesheet-before.pages	3	2	646	600	4	4
test-data/iwork/pages/source-built-table-stylesheet-native-saved.pages	3	2	3296	3250	4	4
test-data/iwork/synthetic/numbers/custom-focused.numbers	3	2	644	598	4	4
test-data/libreoffice-core/chart2/qa/extras/data/xlsx/boxWhisker.xlsx	6	5	4250	4204	4	4
test-data/libreoffice-core/chart2/qa/extras/data/xlsx/tdf143127.xlsx	6	5	5046	5000	4	4
test-data/libreoffice-core/dbaccess/qa/unit/data/tdf132924.odb	3	2	539	493	4	4
test-data/libreoffice-core/desktop/qa/data/3page.odg	3	2	1135	1089	4	4
test-data/libreoffice-core/desktop/qa/data/BlankDrawDocument.odg	3	2	1135	1089	4	4
test-data/libreoffice-core/extras/source/database/biblio.odb	3	2	527	481	4	4
test-data/libreoffice-core/filter/qa/unit/data/semi-transparent-fill.odg	3	2	1135	1089	4	4
test-data/libreoffice-core/oox/qa/unit/data/chart-data-label-char-color.docx	5	4	4049	4003	4	4
test-data/libreoffice-core/oox/qa/unit/data/import-mce.pptx	6	5	9021	8975	4	4
test-data/libreoffice-core/oox/qa/unit/data/shape-text-alignment.pptx	6	5	9305	9259	4	4
test-data/libreoffice-core/oox/qa/unit/data/tdf131082.pptx	7	6	5578	5532	4	4
test-data/libreoffice-core/reportdesign/qa/unit/data/roundTrip.odb	3	2	2154	2108	4	4
test-data/libreoffice-core/sc/qa/extras/testdocuments/RecordChangesProtected.ods	3	2	1204	1158	4	4
test-data/libreoffice-core/sc/qa/extras/testdocuments/ScDatabaseRangeObj.ods	3	2	1146	1100	4	4
test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	5	4	3346	3300	4	4
test-data/libreoffice-core/sc/qa/unit/data/ods/change-tracking.ods	3	2	1193	1147	4	4
test-data/libreoffice-core/sc/qa/unit/data/ods/external_hyperlink.ods	3	2	1193	1147	4	4
test-data/libreoffice-core/sc/qa/unit/data/ods/formats.ods	3	2	1204	1158	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsb/tdf108017_calcProtection.xlsb	5	4	4442	4396	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	5	4	4214	4168	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/NamedSheetViews.xlsx	6	5	2371	2325	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/Spill.xlsx	5	4	3547	3501	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/activex_checkbox.xlsx	6	5	4398	4352	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	4	3	2995	2949	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/dataValidity.xlsx	5	4	3601	3555	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/dateAutofilter.xlsx	4	3	2995	2949	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/enhanced-protection.xlsx	4	3	2995	2949	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/enhancedProtectionRangeShorthand.xlsx	5	4	1729	1683	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/external-refs.xlsx	5	4	3557	3511	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/freezePaneStartCell.xlsx	6	5	2570	2524	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/invalid_ext_data_validation.xlsx	6	5	4253	4207	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/page_scale.xlsx	6	5	1450	1404	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/queryTableExport.xlsx	6	5	3366	3320	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/3d-reference.xlsx	5	4	3519	3473	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/basic.xlsx	4	3	3167	3121	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/refupdate.xlsx	5	4	2987	2941	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/shared-formula/text-results.xlsx	4	3	3073	3027	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/sheet-tab-color.xlsx	4	3	3056	3010	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/subtotal-above.xlsx	6	5	3526	3480	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf100034.xlsx	6	5	1796	1750	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf105840_allRowsHidden.xlsx	4	3	2796	2750	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf111980_radioButtons.xlsx	7	6	6474	6428	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf120168.xlsx	6	5	5781	5735	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf134455.xlsx	6	5	1664	1618	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf134459_HeaderFooterColor.xlsx	6	5	3336	3290	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf136721_letter_sized_paper.xlsx	6	5	3536	3490	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf143068_top10filter.xlsx	6	5	3435	3389	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf167689_xmlMaps_and_xmlColumnPr.xlsx	4	3	2306	2260	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf66377.xlsx	7	6	6028	5982	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/tdf97598_scenarios.xlsx	4	3	3066	3020	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/textLengthDataValidity.xlsx	6	5	3336	3290	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/totalsRowShown.xlsx	6	5	3681	3635	4	4
test-data/libreoffice-core/sc/qa/unit/data/xlsx/track-changes/simple-cell-changes.xlsx	5	4	4290	4244	4	4
test-data/libreoffice-core/sd/qa/unit/data/BoldonseFontEmbedded.pptx	6	5	8897	8851	4	4
test-data/libreoffice-core/sd/qa/unit/data/odg/FitToFrameText.odg	3	2	1135	1089	4	4
test-data/libreoffice-core/sd/qa/unit/data/odp/ole_icon.odp	3	2	1473	1427	4	4
test-data/libreoffice-core/sd/qa/unit/data/pptx/ole.pptx	9	8	9557	9511	4	4
test-data/libreoffice-core/sd/qa/unit/data/pptx/slide-section-test.pptx	9	8	20822	20776	4	4
test-data/libreoffice-core/sd/qa/unit/data/pptx/slide-sections.pptx	10	9	15067	15021	4	4
test-data/libreoffice-core/sd/qa/unit/data/pptx/tdf103477.pptx	12	11	11092	11046	4	4
test-data/libreoffice-core/sd/qa/unit/data/pptx/tdf114821.pptx	7	6	9760	9714	4	4
test-data/libreoffice-core/sd/qa/unit/data/pptx/tdf89064.pptx	9	8	9007	8961	4	4
test-data/libreoffice-core/starmath/qa/extras/data/tdf151842.odf	3	2	1079	1033	4	4
test-data/libreoffice-core/svx/qa/unit/data/FontWork.odg	3	2	1135	1089	4	4
test-data/libreoffice-core/sw/qa/core/header_footer/data/first-header-footer.odt	3	2	1310	1264	4	4
test-data/libreoffice-core/sw/qa/core/objectpositioning/data/do-not-capture-draw-objs-on-page-draw-wrap-none.docx	6	5	4701	4655	4	4
test-data/libreoffice-core/sw/qa/extras/odfexport/data/Formcontrol needs high z-index.odt	3	2	1292	1246	4	4
test-data/libreoffice-core/sw/qa/extras/odfexport/data/tdf121119.odm	3	2	1123	1077	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/NumberedList.docx	6	5	4737	4691	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/decimal-numbering-no-leveltext.docx	4	3	3326	3280	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/listWithLgl.docx	5	4	1482	1436	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/lvlPicBulletId.docx	7	6	5533	5487	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/mailmerge.docx	5	4	4166	4120	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/strict.docx	6	5	4634	4588	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/tdf124384.docx	7	6	5702	5656	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlexport/data/testGlossary.docx	5	4	5127	5081	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlimport/data/numbering-circle.docx	6	5	1729	1683	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlimport/data/tdf108545_embeddedDocxIcon.docx	4	3	3919	3873	4	4
test-data/libreoffice-core/sw/qa/extras/ooxmlimport/data/tdf119039_bad_embedded_compound.docx	5	4	3271	3225	4	4
test-data/libreoffice-core/sw/qa/extras/uiwriter/data/autotext-multiple.dotx	5	4	3855	3809	4	4
test-data/libreoffice-core/sw/qa/uibase/shells/data/ole-save-preview-update.odt	3	2	1663	1617	4	4
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk-header.docx	7	6	7412	7366	4	4
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk-html.docx	6	5	1600	1554	4	4
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/alt-chunk.docx	4	3	2653	2607	4	4
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/layout-in-cell-2.docx	7	6	4831	4785	4	4
test-data/libreoffice-core/sw/qa/writerfilter/dmapper/data/redline-range-comment.docx	5	4	3552	3506	4	4
test-data/libreoffice-core/writerperfect/qa/unit/data/writer/epubexport/simple-ruby.odt	3	2	1193	1147	4	4
test-data/libreoffice-core/xmloff/qa/unit/data/tdf156707_text_form_control_borders.odt	3	2	1193	1147	4	4
test-data/libreoffice-core/xmloff/qa/unit/data/tdf167358_label_form_control_borders.odt	3	2	604	558	4	4
test-data/libreoffice-core/xmlsecurity/doc/OpenDocumentSignatures-Workflow.odg	3	2	1135	1089	4	4
test-data/libreoffice-core/xmlsecurity/qa/unit/signing/data/macro.odt	3	2	1404	1358	4	4
test-data/libreoffice-core/xmlsecurity/qa/unit/signing/data/odb_signed_macros.odb	3	2	941	895	4	4
test-data/libreoffice-core/xmlsecurity/qa/unit/signing/data/signed_with_x509certificate_chain.odt	3	2	1294	1248	4	4
test-data/odf/corpus/calc-cell-styles.ods	3	2	1193	1147	4	4
test-data/odf/corpus/calc-formulas.ods	3	2	1074	1028	4	4
test-data/odf/corpus/calc-two-sheets.ods	3	2	1193	1147	4	4
test-data/odf/corpus/calc-unicode-chinese.ods	3	2	1204	1158	4	4
test-data/odf/corpus/impress-basic.odp	3	2	989	943	4	4
test-data/odf/corpus/impress-embedded-spreadsheet.odp	3	2	2007	1961	4	4
test-data/odf/corpus/impress-master-layouts.odp	3	2	1144	1098	4	4
test-data/odf/corpus/writer-definition-lists.odt	3	2	1074	1028	4	4
test-data/odf/corpus/writer-header-footer.odt	3	2	1074	1028	4	4
test-data/odf/corpus/writer-images-frames.odt	3	2	1529	1483	4	4
test-data/odf/corpus/writer-minimal-nasty.odt	3	2	380	334	4	4
test-data/odf/corpus/writer-paragraph-styles.odt	3	2	1098	1052	4	4
test-data/odf/corpus/writer-table-of-contents.odt	3	2	1204	1158	4	4
test-data/odf/corpus/writer-table.odt	3	2	1074	1028	4	4
test-data/odf/corpus/writer-user-fields.odt	3	2	1144	1098	4	4
test-data/odf/native-resave/libreoffice-resaved/calc-two-sheets-litchi.ods	3	2	604	558	4	4
test-data/odf/native-resave/libreoffice-resaved/font-styles-litchi.odf	3	2	490	444	4	4
test-data/odf/native-resave/libreoffice-resaved/rhbz1870501-litchi.odg	3	2	1206	1160	4	4
test-data/odf/native-resave/libreoffice-resaved/tdf169979-litchi.odp	3	2	632	586	4	4
test-data/odf/native-resave/libreoffice-resaved/writer-header-footer-litchi.odt	3	2	627	581	4	4
test-data/odf/native-resave/litchi-changed/calc-two-sheets-litchi.ods	3	2	542	496	4	4
test-data/odf/native-resave/litchi-changed/font-styles-litchi.odf	3	2	428	382	4	4
test-data/odf/native-resave/litchi-changed/rhbz1870501-litchi.odg	3	2	1262	1216	4	4
test-data/odf/native-resave/litchi-changed/tdf169979-litchi.odp	3	2	562	516	4	4
test-data/odf/native-resave/litchi-changed/writer-header-footer-litchi.odt	3	2	569	523	4	4
test-data/odf/native-resave/source/font-styles.odf	3	2	1079	1033	4	4
test-data/odf/native-resave/source/rhbz1870501.odg	3	2	2907	2861	4	4
test-data/odf/odc-producer-evidence/odfdom-created.odc	3	2	355	309	4	4
test-data/odf/odc-producer-evidence/odfdom-resaved.odc	3	2	355	309	4	4
test-data/odf/odp/cellspan.odp	3	2	1218	1172	4	4
test-data/odf/odp/tdf102223.odp	3	2	1207	1161	4	4
test-data/odf/odp/tdf105502.odp	3	2	1207	1161	4	4
test-data/odf/odp/tdf169979.odp	3	2	562	516	4	4
test-data/odf/odp/text-in-image.odp	3	2	1226	1180	4	4
test-data/odf/ods/grid-padding-package.ods	3	2	1146	1100	4	4
test-data/odf/odt/shape-text-in-paragraph.odt	3	2	1193	1147	4	4
test-data/odf/odt/table-cell-column-span.odt	3	2	1193	1147	4	4
test-data/odfdo/tests/samples/forms.odt	3	2	695	649	4	4
test-data/odfdo/tests/samples/simple_table_named_range.ods	3	2	1204	1158	4	4
test-data/odfdo/tests/samples/variable.odt	3	2	1204	1158	4	4
test-data/odfpy/tests/examples/simpletable.odt	3	2	1074	1028	4	4
test-data/office-interop/libreoffice-resaved/date-autofilter-litchi.xlsx	7	6	2284	2238	4	4
test-data/office-interop/libreoffice-resaved/document-properties-litchi.docx	6	5	1816	1770	4	4
test-data/office-interop/libreoffice-resaved/shapes-litchi.pptx	9	8	9692	9646	4	4
test-data/office-interop/libreoffice-resaved/tdf132924-litchi.odb	3	2	539	493	4	4
test-data/office-interop/litchi-changed/date-autofilter-litchi.xlsx	5	4	1758	1712	4	4
test-data/office-interop/litchi-changed/document-properties-litchi.docx	5	4	1934	1888	4	4
test-data/office-interop/litchi-changed/shapes-litchi.pptx	23	22	10532	10486	4	4
test-data/office-interop/litchi-changed/tdf132924-litchi.odb	3	2	371	325	4	4
test-data/ooxml/docx/ComplexNumberedLists.docx	4	3	3302	3256	4	4
test-data/ooxml/docx/FancyFoot.docx	4	3	3332	3286	4	4
test-data/ooxml/docx/Headers.docx	4	3	3498	3452	4	4
test-data/ooxml/docx/Hyperlink.docx	4	3	3093	3047	4	4
test-data/ooxml/docx/comment.docx	6	5	1690	1644	4	4
test-data/ooxml/docx/documentProperties.docx	4	3	3190	3144	4	4
test-data/ooxml/docx/documentProtection_comments_no_password.docx	4	3	3076	3030	4	4
test-data/ooxml/docx/documentProtection_forms_no_password.docx	4	3	3076	3030	4	4
test-data/ooxml/docx/documentProtection_no_protection.docx	4	3	3076	3030	4	4
test-data/ooxml/docx/documentProtection_readonly_no_password.docx	4	3	3076	3030	4	4
test-data/ooxml/docx/drawing.docx	4	3	4402	4356	4	4
test-data/ooxml/docx/endnotes.docx	5	4	4024	3978	4	4
test-data/ooxml/docx/footnotes.docx	5	4	4024	3978	4	4
test-data/ooxml/docx/headerFooter.docx	4	3	3676	3630	4	4
test-data/ooxml/docx/headerPic.docx	5	4	3737	3691	4	4
test-data/ooxml/docx/table-alignment.docx	6	5	2586	2540	4	4
test-data/ooxml/docx/table-indent.docx	6	5	2360	2314	4	4
test-data/ooxml/docx/table_footnotes.docx	5	4	4024	3978	4	4
test-data/ooxml/docx/testComment.docx	5	4	3844	3798	4	4
test-data/ooxml/pptx/SmartArt.pptx	8	7	9390	9344	4	4
test-data/ooxml/pptx/activex/activex_checkbox.pptx	7	6	11111	11065	4	4
test-data/ooxml/pptx/backgrounds.pptx	6	5	10582	10536	4	4
test-data/ooxml/pptx/connectorConnection.pptx	6	5	8897	8851	4	4
test-data/ooxml/pptx/curvedConnectors.pptx	6	5	8897	8851	4	4
test-data/ooxml/pptx/elbowConnectors.pptx	6	5	8897	8851	4	4
test-data/ooxml/pptx/line-chart.pptx	7	6	9424	9378	4	4
test-data/ooxml/pptx/pie-chart.pptx	7	6	9503	9457	4	4
test-data/ooxml/pptx/radar-chart.pptx	7	6	9424	9378	4	4
test-data/ooxml/pptx/sample.pptx	9	8	9087	9041	4	4
test-data/ooxml/pptx/scatter-chart.pptx	7	6	9424	9378	4	4
test-data/ooxml/pptx/shape-blur-effect.pptx	6	5	8861	8815	4	4
test-data/ooxml/pptx/shape-glow-effect.pptx	6	5	4439	4393	4	4
test-data/ooxml/pptx/shape-soft-edges.pptx	8	7	12859	12813	4	4
test-data/ooxml/pptx/shape-text-glow-effect.pptx	6	5	8861	8815	4	4
test-data/ooxml/pptx/shape-text-rotate.pptx	6	5	8989	8943	4	4
test-data/ooxml/pptx/shapes.pptx	6	5	11191	11145	4	4
test-data/ooxml/pptx/smartart-accent-process.pptx	8	7	9519	9473	4	4
test-data/ooxml/pptx/smartart-autoTxRot.pptx	8	7	10958	10912	4	4
test-data/ooxml/pptx/smartart-autofit-sync.pptx	8	7	9486	9440	4	4
test-data/ooxml/pptx/smartart-background-drawingml-fallback.pptx	8	7	9390	9344	4	4
test-data/ooxml/pptx/smartart-background.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-bullet-list.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-center-cycle.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-chevron.pptx	7	6	9283	9237	4	4
test-data/ooxml/pptx/smartart-children.pptx	7	6	9385	9339	4	4
test-data/ooxml/pptx/smartart-cnt.pptx	7	6	9385	9339	4	4
