42476224,,cycles,9736236,100.00,,
116324183,,instructions,9736236,100.00,,
42303703,,cycles,9744078,100.00,,
116263577,,instructions,9744078,100.00,,
43044568,,cycles,9927366,100.00,,
116308995,,instructions,9927366,100.00,,
43893338,,cycles,10149968,100.00,,
116240674,,instructions,10149968,100.00,,
44421189,,cycles,10325036,100.00,,
116309355,,instructions,10325036,100.00,,
40991080,,cycles,9459026,100.00,,
116302412,,instructions,9459026,100.00,,
44346012,,cycles,10263475,100.00,,
116252952,,instructions,10263475,100.00,,
44741570,,cycles,10366667,100.00,,
116244808,,instructions,10366667,100.00,,
44402171,,cycles,10247445,100.00,,
116243243,,instructions,10247445,100.00,,
44206929,,cycles,10187606,100.00,,
116244271,,instructions,10187606,100.00,,
43787909,,cycles,10126415,100.00,,
116218089,,instructions,10126415,100.00,,
