12668298,,cycles,2982529,100.00,,
16999732,,instructions,2982529,100.00,,
11963428,,cycles,2831318,100.00,,
16904777,,instructions,2831318,100.00,,
11803993,,cycles,2794149,100.00,,
16900782,,instructions,2794149,100.00,,
11589981,,cycles,2709579,100.00,,
16947191,,instructions,2709579,100.00,,
11263612,,cycles,2655749,100.00,,
16935903,,instructions,2655749,100.00,,
11350393,,cycles,2679648,100.00,,
16884002,,instructions,2679648,100.00,,
11197792,,cycles,2626359,100.00,,
16885216,,instructions,2626359,100.00,,
11353722,,cycles,2657019,100.00,,
16882842,,instructions,2657019,100.00,,
11202557,,cycles,2617399,100.00,,
16893026,,instructions,2617399,100.00,,
11656311,,cycles,2762659,100.00,,
16886751,,instructions,2762659,100.00,,
11677233,,cycles,2765848,100.00,,
16865120,,instructions,2765848,100.00,,
