26215909,,cycles,6050798,100.00,,
53330571,,instructions,6050798,100.00,,
26444414,,cycles,6107028,100.00,,
53295988,,instructions,6107028,100.00,,
26051569,,cycles,6038898,100.00,,
53286166,,instructions,6038898,100.00,,
26282116,,cycles,6059718,100.00,,
53276828,,instructions,6059718,100.00,,
26234884,,cycles,6071986,100.00,,
53245947,,instructions,6071986,100.00,,
25852475,,cycles,5970368,100.00,,
53266202,,instructions,5970368,100.00,,
25876426,,cycles,5997138,100.00,,
53281960,,instructions,5997138,100.00,,
26145186,,cycles,6038947,100.00,,
53234774,,instructions,6038947,100.00,,
26492973,,cycles,6143347,100.00,,
53279414,,instructions,6143347,100.00,,
26511545,,cycles,6136277,100.00,,
53347430,,instructions,6136277,100.00,,
25165095,,cycles,5822977,100.00,,
53279530,,instructions,5822977,100.00,,
