578940099,,cycles,133558027,100.00,,
1268810077,,instructions,133558027,100.00,,
601909874,,cycles,138486637,100.00,,
1377432014,,instructions,138486637,100.00,,
560121819,,cycles,128874136,100.00,,
1345797376,,instructions,128874136,100.00,,
546164773,,cycles,125379842,100.00,,
1363917392,,instructions,125379842,100.00,,
520274876,,cycles,119276065,100.00,,
1318403415,,instructions,119276065,100.00,,
568673552,,cycles,130593453,100.00,,
1384565664,,instructions,130593453,100.00,,
501512381,,cycles,114258286,100.00,,
1308592874,,instructions,114258286,100.00,,
446330818,,cycles,102167321,100.00,,
1173852622,,instructions,102167321,100.00,,
562892643,,cycles,129640356,100.00,,
1323241969,,instructions,129640356,100.00,,
560754772,,cycles,128486411,100.00,,
1338332330,,instructions,128486411,100.00,,
503717627,,cycles,115182916,100.00,,
1297177153,,instructions,115182916,100.00,,
