86488328,,cycles,19905872,100.00,,
163346313,,instructions,19905872,100.00,,
86183099,,cycles,19767382,100.00,,
163187047,,instructions,19767382,100.00,,
86446383,,cycles,19864361,100.00,,
163416699,,instructions,19864361,100.00,,
85649168,,cycles,19701942,100.00,,
163258625,,instructions,19701942,100.00,,
86514568,,cycles,19835052,100.00,,
163406284,,instructions,19835052,100.00,,
85213636,,cycles,19530083,100.00,,
163293429,,instructions,19530083,100.00,,
85711301,,cycles,19696443,100.00,,
163509560,,instructions,19696443,100.00,,
86073126,,cycles,19767432,100.00,,
163574761,,instructions,19767432,100.00,,
98400785,,cycles,22707783,100.00,,
166294702,,instructions,22707783,100.00,,
88711212,,cycles,20403773,100.00,,
163814356,,instructions,20403773,100.00,,
85074090,,cycles,19469072,100.00,,
163455762,,instructions,19469072,100.00,,
