67757114,,cycles,15539324,100.00,,
108558024,,instructions,15539324,100.00,,
66832385,,cycles,15419324,100.00,,
108521666,,instructions,15419324,100.00,,
65188022,,cycles,14919166,100.00,,
108541621,,instructions,14919166,100.00,,
75456707,,cycles,17501682,100.00,,
108566993,,instructions,17501682,100.00,,
80934403,,cycles,18945035,100.00,,
108461623,,instructions,18945035,100.00,,
74803244,,cycles,17369630,100.00,,
108461891,,instructions,17369630,100.00,,
74299104,,cycles,17264420,100.00,,
108601013,,instructions,17264420,100.00,,
74286965,,cycles,17314316,100.00,,
108551377,,instructions,17314316,100.00,,
73536206,,cycles,17132725,100.00,,
108516151,,instructions,17132725,100.00,,
74931263,,cycles,17469771,100.00,,
108440481,,instructions,17469771,100.00,,
74401996,,cycles,17271084,100.00,,
108524110,,instructions,17271084,100.00,,
