20101019,,cycles,4715239,100.00,,
26528060,,instructions,4715239,100.00,,
20331926,,cycles,4754799,100.00,,
26495575,,instructions,4754799,100.00,,
20307020,,cycles,4754738,100.00,,
26479388,,instructions,4754738,100.00,,
19570695,,cycles,4544489,100.00,,
26766579,,instructions,4544489,100.00,,
19954505,,cycles,4667137,100.00,,
26608897,,instructions,4667137,100.00,,
19658019,,cycles,4620148,100.00,,
26751293,,instructions,4620148,100.00,,
20429555,,cycles,4804247,100.00,,
26689862,,instructions,4804247,100.00,,
20115385,,cycles,4681678,100.00,,
26547358,,instructions,4681678,100.00,,
19738246,,cycles,4586259,100.00,,
26561445,,instructions,4586259,100.00,,
19807050,,cycles,4599068,100.00,,
26536403,,instructions,4599068,100.00,,
20361665,,cycles,4725278,100.00,,
26501675,,instructions,4725278,100.00,,
