33041904,,cycles,7685457,100.00,,
42713067,,instructions,7685457,100.00,,
32378442,,cycles,7539128,100.00,,
42656358,,instructions,7539128,100.00,,
33489470,,cycles,7917677,100.00,,
42691754,,instructions,7917677,100.00,,
33369962,,cycles,7885267,100.00,,
42608320,,instructions,7885267,100.00,,
34038164,,cycles,8017327,100.00,,
42601072,,instructions,8017327,100.00,,
34229737,,cycles,8050089,100.00,,
42716939,,instructions,8050089,100.00,,
32682388,,cycles,7628017,100.00,,
42689333,,instructions,7628017,100.00,,
33863196,,cycles,7975828,100.00,,
42615099,,instructions,7975828,100.00,,
33499067,,cycles,7863688,100.00,,
42726157,,instructions,7863688,100.00,,
33522621,,cycles,7919517,100.00,,
42572658,,instructions,7919517,100.00,,
33429232,,cycles,7830576,100.00,,
42574591,,instructions,7830576,100.00,,
